Naam,CPU Percentage,timediff
compair,33.325,0.01827073097229004
compair,25.0,0.01791858673095703
compair,33.325,0.018602371215820312
compair,41.65,0.020507335662841797
compair,41.675,0.019527673721313477
compair,50.0,0.020183324813842773
compair,58.325,0.020123958587646484
compair,50.0,0.019601106643676758
compair,25.0,0.01810288429260254
compair,29.175,0.05221700668334961
compair,41.65,0.018717527389526367
compair,41.65,0.01852250099182129
compair,37.5,0.01935100555419922
compair,37.5,0.018178462982177734
compair,25.0,0.017919540405273438
compair,37.5,0.0177001953125
compair,33.325,0.018473386764526367
compair,25.0,0.01831841468811035
compair,37.5,0.01804375648498535
compair,25.0,0.018836021423339844
friction,25.0,0.006330013275146484
friction,25.0,0.006174564361572266
friction,50.0,0.006073474884033203
friction,50.0,0.0074100494384765625
friction,25.0,0.006489276885986328
friction,0.0,0.006094217300415039
friction,37.5,0.0061855316162109375
friction,0.0,0.006066083908081055
friction,37.5,0.006197929382324219
friction,0.0,0.006039142608642578
friction,25.0,0.006010770797729492
friction,25.0,0.0060291290283203125
friction,50.0,0.006317615509033203
friction,25.0,0.006119728088378906
friction,0.0,0.006288290023803711
friction,12.5,0.00603938102722168
friction,0.0,0.006507158279418945
friction,37.5,0.006196498870849609
friction,0.0,0.0060269832611083984
friction,25.0,0.006093502044677734
narendra4,39.575,0.028222084045410156
narendra4,31.25,0.02688455581665039
narendra4,31.25,0.02653050422668457
narendra4,37.5,0.02595806121826172
narendra4,33.325,0.025797605514526367
narendra4,31.25,0.02700519561767578
narendra4,35.0,0.026109933853149414
narendra4,31.25,0.02588510513305664
narendra4,39.575,0.02744317054748535
narendra4,39.575,0.02604508399963379
narendra4,31.25,0.025893449783325195
narendra4,31.25,0.02612614631652832
narendra4,33.325,0.026278257369995117
narendra4,39.575,0.02566385269165039
narendra4,33.325,0.026105165481567383
narendra4,33.325,0.027260541915893555
narendra4,25.0,0.02594447135925293
narendra4,35.0,0.026181697845458984
narendra4,31.25,0.026105880737304688
narendra4,31.25,0.026671171188354492
pt2,25.0,0.014996051788330078
pt2,25.0,0.01367497444152832
pt2,25.0,0.01367807388305664
pt2,25.0,0.015386104583740234
pt2,25.0,0.014506816864013672
pt2,25.0,0.014390707015991211
pt2,25.0,0.014078855514526367
pt2,37.5,0.013785600662231445
pt2,37.5,0.01402592658996582
pt2,25.0,0.01428842544555664
pt2,37.5,0.01398015022277832
pt2,33.325,0.014358043670654297
pt2,37.5,0.014091014862060547
pt2,25.0,0.013498306274414062
pt2,25.0,0.013836860656738281
pt2,37.5,0.015142440795898438
pt2,37.5,0.013601064682006836
pt2,25.0,0.013526678085327148
pt2,37.5,0.013588190078735352
pt2,37.5,0.013734102249145508
P0Y0_narendra4,12.5,0.005126237869262695
P0Y0_narendra4,0.0,0.0051326751708984375
P0Y0_narendra4,0.0,0.005344867706298828
P0Y0_narendra4,25.0,0.005364894866943359
P0Y0_narendra4,0.0,0.005045890808105469
P0Y0_narendra4,25.0,0.005279541015625
P0Y0_narendra4,25.0,0.005197763442993164
P0Y0_narendra4,25.0,0.005156040191650391
P0Y0_narendra4,0.0,0.005204439163208008
P0Y0_narendra4,0.0,0.0051648616790771484
P0Y0_narendra4,25.0,0.00525665283203125
P0Y0_narendra4,25.0,0.005178928375244141
P0Y0_narendra4,25.0,0.005249738693237305
P0Y0_narendra4,25.0,0.005126237869262695
P0Y0_narendra4,75.0,0.005789756774902344
P0Y0_narendra4,25.0,0.0053751468658447266
P0Y0_narendra4,0.0,0.005234241485595703
P0Y0_narendra4,25.0,0.006021738052368164
P0Y0_narendra4,0.0,0.005156517028808594
P0Y0_narendra4,25.0,0.0065631866455078125
P0Y0_compair,0.0,0.0038666725158691406
P0Y0_compair,25.0,0.004153728485107422
P0Y0_compair,0.0,0.004817008972167969
P0Y0_compair,25.0,0.004003763198852539
P0Y0_compair,0.0,0.004567861557006836
P0Y0_compair,25.0,0.004335165023803711
P0Y0_compair,0.0,0.004576206207275391
P0Y0_compair,25.0,0.00425267219543457
P0Y0_compair,62.5,0.004082441329956055
P0Y0_compair,75.0,0.0046901702880859375
P0Y0_compair,25.0,0.004040718078613281
P0Y0_compair,25.0,0.004259586334228516
P0Y0_compair,25.0,0.0040934085845947266
P0Y0_compair,12.5,0.0039768218994140625
P0Y0_compair,50.0,0.004134416580200195
P0Y0_compair,0.0,0.004004716873168945
P0Y0_compair,0.0,0.003967761993408203
P0Y0_compair,25.0,0.004065513610839844
P0Y0_compair,0.0,0.0037980079650878906
P0Y0_compair,0.0,0.003843545913696289
gradient,40.025,0.5058135986328125
gradient,48.425,0.5046570301055908
gradient,48.025,0.495983362197876
gradient,47.95,0.5072672367095947
gradient,48.45,0.49930453300476074
gradient,46.55,0.49306797981262207
gradient,47.05,0.4927053451538086
gradient,45.875,0.48657870292663574
gradient,45.975,0.4909384250640869
gradient,45.35,0.4863097667694092
gradient,45.725,0.4907393455505371
gradient,44.575,0.48792266845703125
gradient,46.925,0.4912850856781006
gradient,45.65,0.4885294437408447
gradient,46.475,0.4895899295806885
gradient,46.15,0.4886014461517334
gradient,45.175,0.48975229263305664
gradient,44.2,0.4868607521057129
gradient,46.825,0.4917159080505371
gradient,43.85,0.48878908157348633
Im Rec,54.975,3.034247636795044
Im Rec,54.65,3.006833553314209
Im Rec,55.425,3.0195093154907227
Im Rec,54.4,3.014275074005127
Im Rec,54.6,3.015644073486328
Im Rec,55.075,3.0047359466552734
Im Rec,55.8,3.0034775733947754
Im Rec,54.625,3.0066959857940674
Im Rec,55.425,3.0128676891326904
Im Rec,54.85,3.0060641765594482
Im Rec,55.775,3.003232479095459
Im Rec,55.05,3.0143301486968994
Im Rec,55.95,3.005460262298584
Im Rec,54.925,3.012373685836792
Im Rec,55.575,3.021827220916748
Im Rec,58.175,3.2020423412323
Im Rec,56.375,3.0528266429901123
Im Rec,57.175,3.1319003105163574
Im Rec,57.599999999999994,3.1842594146728516
Im Rec,56.725,3.124958038330078
FashionMNIST,39.2,0.49108386039733887
FashionMNIST,36.775,0.48281431198120117
FashionMNIST,32.725,0.49774742126464844
FashionMNIST,37.5,0.4935009479522705
FashionMNIST,33.775,0.4814467430114746
FashionMNIST,34.2,0.47063517570495605
FashionMNIST,35.275,0.47106313705444336
FashionMNIST,39.25,0.5105938911437988
FashionMNIST,35.325,0.4886291027069092
FashionMNIST,34.225,0.47438502311706543
FashionMNIST,34.425,0.4723331928253174
FashionMNIST,32.75,0.47316861152648926
FashionMNIST,31.075,0.46781253814697266
FashionMNIST,32.375,0.47142982482910156
FashionMNIST,31.925,0.4687838554382324
FashionMNIST,33.2,0.4720127582550049
FashionMNIST,32.975,0.4707198143005371
FashionMNIST,36.1,0.46811747550964355
FashionMNIST,34.975,0.4684123992919922
FashionMNIST,34.375,0.47462010383605957
Totaal,7.075,4.091893434524536
