Naam,CPU Percentage,timediff
compair,33.325,0.019824504852294922
compair,25.0,0.01918935775756836
friction,50.0,0.007789134979248047
friction,25.0,0.007441520690917969
narendra4,25.0,0.029148578643798828
narendra4,31.25,0.028083324432373047
pt2,41.675,0.013999700546264648
pt2,37.5,0.015371322631835938
P0Y0_narendra4,25.0,0.005471706390380859
P0Y0_narendra4,25.0,0.005426883697509766
P0Y0_compair,25.0,0.004103183746337891
P0Y0_compair,25.0,0.0041713714599609375
gradient,35.3,0.5131101608276367
gradient,45.75,0.5086865425109863
Im Rec,56.45,3.1320974826812744
Im Rec,56.275,3.0732898712158203
FashionMNIST,34.75,0.48607468605041504
FashionMNIST,32.3,0.47607421875
