Naam,CPU Percentage,timediff
compair,43.75,0.032423973083496094
compair,41.65,0.020986557006835938
compair,33.325,0.020925045013427734
compair,25.0,0.020467758178710938
compair,33.325,0.02010035514831543
compair,33.325,0.020050048828125
compair,33.325,0.018845319747924805
compair,33.325,0.019081830978393555
compair,37.5,0.02056407928466797
compair,42.725,0.06008315086364746
compair,25.0,0.020972728729248047
compair,25.0,0.02001476287841797
compair,50.0,0.02014446258544922
compair,25.0,0.018703222274780273
compair,25.0,0.01855778694152832
compair,45.825,0.021117210388183594
compair,25.0,0.02113056182861328
compair,33.325,0.020441532135009766
compair,33.325,0.019519805908203125
compair,37.5,0.018540382385253906
friction,37.5,0.007563352584838867
friction,50.0,0.007847309112548828
friction,25.0,0.007159709930419922
friction,25.0,0.006855010986328125
friction,25.0,0.0065271854400634766
friction,37.5,0.006472587585449219
friction,37.5,0.006408214569091797
friction,25.0,0.0062792301177978516
friction,25.0,0.00628662109375
friction,12.5,0.006451129913330078
friction,37.5,0.0075342655181884766
friction,12.5,0.00646662712097168
friction,25.0,0.006641387939453125
friction,25.0,0.0070307254791259766
friction,50.0,0.007075071334838867
friction,25.0,0.007306098937988281
friction,50.0,0.007411003112792969
friction,25.0,0.007076740264892578
friction,25.0,0.006543874740600586
friction,25.0,0.006709098815917969
narendra4,37.5,0.02950453758239746
narendra4,33.325,0.028581857681274414
narendra4,35.0,0.029980897903442383
narendra4,37.5,0.030872106552124023
narendra4,43.75,0.030309200286865234
narendra4,25.0,0.030177593231201172
narendra4,33.325,0.028713703155517578
narendra4,31.25,0.027625322341918945
narendra4,25.0,0.02972555160522461
narendra4,39.575,0.028501510620117188
narendra4,25.0,0.029406309127807617
narendra4,31.25,0.029207468032836914
narendra4,33.325,0.0292510986328125
narendra4,31.25,0.02866816520690918
narendra4,39.575,0.02865910530090332
narendra4,31.25,0.02860569953918457
narendra4,25.0,0.027176856994628906
narendra4,25.0,0.02651691436767578
narendra4,31.25,0.028258800506591797
narendra4,37.5,0.02630162239074707
pt2,50.0,0.014193534851074219
pt2,33.325,0.014464855194091797
pt2,41.675,0.015318632125854492
pt2,25.0,0.014371395111083984
pt2,37.5,0.01479959487915039
pt2,33.325,0.013934612274169922
pt2,37.5,0.014122724533081055
pt2,37.5,0.014381170272827148
pt2,37.5,0.015269279479980469
pt2,62.5,0.015357017517089844
pt2,25.0,0.014141559600830078
pt2,25.0,0.01366114616394043
pt2,25.0,0.014243602752685547
pt2,25.0,0.013994216918945312
pt2,41.675,0.013924837112426758
pt2,41.675,0.014112472534179688
pt2,33.325,0.015163421630859375
pt2,25.0,0.014123916625976562
pt2,25.0,0.013809680938720703
pt2,25.0,0.014772176742553711
P0Y0_narendra4,12.5,0.0051457881927490234
P0Y0_narendra4,37.5,0.005193948745727539
P0Y0_narendra4,25.0,0.005691051483154297
P0Y0_narendra4,25.0,0.005327463150024414
P0Y0_narendra4,12.5,0.005182743072509766
P0Y0_narendra4,37.5,0.005395650863647461
P0Y0_narendra4,25.0,0.005194425582885742
P0Y0_narendra4,50.0,0.005836963653564453
P0Y0_narendra4,25.0,0.005246400833129883
P0Y0_narendra4,25.0,0.005324125289916992
P0Y0_narendra4,25.0,0.005196809768676758
P0Y0_narendra4,25.0,0.0052073001861572266
P0Y0_narendra4,25.0,0.006026506423950195
P0Y0_narendra4,25.0,0.005256175994873047
P0Y0_narendra4,25.0,0.005477428436279297
P0Y0_narendra4,25.0,0.005747079849243164
P0Y0_narendra4,25.0,0.005522966384887695
P0Y0_narendra4,12.5,0.005341529846191406
P0Y0_narendra4,25.0,0.005193233489990234
P0Y0_narendra4,25.0,0.005315303802490234
P0Y0_compair,25.0,0.0038263797760009766
P0Y0_compair,37.5,0.0038421154022216797
P0Y0_compair,75.0,0.0051631927490234375
P0Y0_compair,25.0,0.004300117492675781
P0Y0_compair,25.0,0.004058837890625
P0Y0_compair,12.5,0.003958225250244141
P0Y0_compair,37.5,0.00443720817565918
P0Y0_compair,25.0,0.004056215286254883
P0Y0_compair,25.0,0.004047870635986328
P0Y0_compair,25.0,0.004634380340576172
P0Y0_compair,25.0,0.00452423095703125
P0Y0_compair,25.0,0.0044820308685302734
P0Y0_compair,25.0,0.0049419403076171875
P0Y0_compair,25.0,0.004801750183105469
P0Y0_compair,25.0,0.004702568054199219
P0Y0_compair,25.0,0.004535675048828125
P0Y0_compair,25.0,0.0043544769287109375
P0Y0_compair,25.0,0.004511356353759766
P0Y0_compair,50.0,0.004444122314453125
P0Y0_compair,25.0,0.004267215728759766
gradient,33.3,0.53531813621521
gradient,45.9,0.5011355876922607
gradient,46.175,0.49936628341674805
gradient,47.3,0.5293896198272705
gradient,49.075,0.5291182994842529
gradient,46.0,0.5157301425933838
gradient,47.4,0.5047380924224854
gradient,46.325,0.4988844394683838
gradient,45.525,0.49991774559020996
gradient,47.175,0.5424466133117676
gradient,47.075,0.5262069702148438
gradient,46.225,0.5240182876586914
gradient,46.65,0.5221779346466064
