Naam,CPU Percentage,timediff
compair,31.25,0.02546548843383789
compair,33.325,0.02054905891418457
compair,37.5,0.021758556365966797
compair,70.825,0.024203062057495117
compair,41.65,0.023061513900756836
compair,50.0,0.02434825897216797
compair,66.675,0.024344921112060547
compair,54.175,0.02407383918762207
compair,50.0,0.023555517196655273
compair,64.275,0.0679636001586914
compair,62.5,0.021955251693725586
compair,37.5,0.02149796485900879
compair,33.325,0.02047276496887207
compair,37.5,0.020658254623413086
compair,25.0,0.020672321319580078
compair,25.0,0.02062511444091797
compair,50.0,0.02024245262145996
compair,41.65,0.021947145462036133
compair,25.0,0.02061295509338379
compair,33.325,0.01941823959350586
compair,37.5,0.0069561004638671875
compair,12.5,0.006730794906616211
compair,37.5,0.006703376770019531
compair,25.0,0.006781578063964844
compair,12.5,0.007686138153076172
compair,25.0,0.007099151611328125
compair,25.0,0.008344888687133789
compair,25.0,0.0070781707763671875
compair,62.5,0.0076503753662109375
compair,50.0,0.007455587387084961
compair,25.0,0.007661581039428711
compair,25.0,0.008202075958251953
compair,37.5,0.008451461791992188
compair,25.0,0.007537364959716797
compair,50.0,0.007294416427612305
compair,25.0,0.007414817810058594
compair,25.0,0.0071642398834228516
compair,25.0,0.007238864898681641
compair,25.0,0.0073833465576171875
compair,25.0,0.007782697677612305
compair,31.25,0.03256344795227051
compair,46.65,0.03212904930114746
compair,25.0,0.03099966049194336
compair,37.5,0.029888391494750977
compair,35.0,0.02824878692626953
compair,56.25,0.030584096908569336
compair,37.5,0.032337188720703125
compair,25.0,0.032206058502197266
compair,33.325,0.03262972831726074
compair,51.65,0.03292202949523926
compair,31.25,0.032065629959106445
compair,58.325,0.03330588340759277
compair,45.825,0.03285479545593262
compair,31.25,0.03311324119567871
compair,54.15,0.03233194351196289
compair,72.925,0.034067392349243164
compair,25.0,0.03235054016113281
compair,39.575,0.03277182579040527
compair,39.575,0.03164553642272949
compair,31.25,0.029666662216186523
compair,37.5,0.015982627868652344
compair,33.325,0.0160219669342041
compair,37.5,0.015337467193603516
compair,25.0,0.014747858047485352
compair,25.0,0.014415979385375977
compair,37.5,0.014666318893432617
compair,33.325,0.01437997817993164
compair,37.5,0.016799211502075195
compair,50.0,0.015833377838134766
compair,25.0,0.015711069107055664
compair,25.0,0.014934301376342773
compair,25.0,0.015793561935424805
compair,33.325,0.016462326049804688
compair,50.0,0.01652383804321289
compair,50.0,0.015645742416381836
compair,58.325,0.01508641242980957
compair,75.0,0.016002178192138672
compair,75.0,0.016211986541748047
compair,62.5,0.016068696975708008
compair,50.0,0.015904903411865234
compair,25.0,0.006035327911376953
compair,25.0,0.006107807159423828
compair,62.5,0.006526947021484375
compair,50.0,0.006547689437866211
compair,75.0,0.006543636322021484
compair,50.0,0.006565570831298828
compair,50.0,0.006860971450805664
compair,50.0,0.006376504898071289
compair,75.0,0.0064008235931396484
compair,12.5,0.006487131118774414
compair,62.5,0.006217479705810547
compair,37.5,0.0065648555755615234
compair,25.0,0.006422758102416992
compair,25.0,0.006018161773681641
compair,62.5,0.0065155029296875
compair,37.5,0.00647425651550293
compair,25.0,0.006106853485107422
compair,62.5,0.006333351135253906
compair,25.0,0.005915641784667969
compair,25.0,0.005742311477661133
compair,25.0,0.00478363037109375
compair,25.0,0.004717350006103516
compair,25.0,0.004907131195068359
compair,25.0,0.004119873046875
compair,12.5,0.004853725433349609
compair,25.0,0.004142284393310547
compair,25.0,0.004230499267578125
compair,25.0,0.004060983657836914
compair,25.0,0.004113674163818359
compair,50.0,0.0049893856048583984
compair,25.0,0.004553079605102539
compair,25.0,0.0050716400146484375
compair,25.0,0.004279136657714844
compair,25.0,0.004712820053100586
compair,50.0,0.004598140716552734
compair,12.5,0.00514984130859375
compair,50.0,0.005019187927246094
compair,25.0,0.004938840866088867
compair,25.0,0.004625797271728516
compair,62.5,0.00502467155456543
compair,40.6,0.5294151306152344
compair,45.35,0.521782398223877
compair,47.4,0.5283284187316895
compair,47.85,0.5321838855743408
compair,48.825,0.5295577049255371
compair,46.65,0.52474045753479
compair,52.85,0.5399219989776611
compair,47.025,0.5157098770141602
compair,46.725,0.5232717990875244
compair,48.525,0.5181314945220947
compair,46.725,0.5153205394744873
compair,45.125,0.5114166736602783
compair,43.5,0.5123121738433838
compair,46.15,0.5196714401245117
compair,46.1,0.5149657726287842
compair,45.05,0.5146467685699463
compair,45.9,0.5130202770233154
compair,44.475,0.5106732845306396
compair,46.7,0.509441614151001
compair,46.275,0.5140383243560791
compair,55.825,3.0330893993377686
compair,55.55,3.0156795978546143
compair,55.0,3.0549633502960205
compair,56.6,3.1204898357391357
compair,59.925,3.324376344680786
