Naam,CPU Percentage,timediff
compair,25.0,0.021522998809814453
compair,37.5,0.018131017684936523
compair,25.0,0.018953800201416016
compair,45.825,0.0195772647857666
compair,45.825,0.019481658935546875
compair,37.5,0.01963973045349121
compair,25.0,0.020144939422607422
compair,25.0,0.01990985870361328
compair,33.325,0.0200347900390625
compair,35.725,0.057236671447753906
compair,37.5,0.020295143127441406
compair,25.0,0.021188020706176758
compair,25.0,0.02028656005859375
compair,33.325,0.019814491271972656
compair,37.5,0.018560171127319336
compair,41.65,0.02081608772277832
compair,33.325,0.019161224365234375
compair,37.5,0.01990818977355957
compair,25.0,0.02025437355041504
compair,25.0,0.020142555236816406
compair,0.0,0.006506443023681641
compair,25.0,0.006747722625732422
compair,0.0,0.006156444549560547
compair,37.5,0.006898164749145508
compair,25.0,0.006220817565917969
compair,25.0,0.006484031677246094
compair,25.0,0.006739616394042969
compair,25.0,0.0062694549560546875
compair,25.0,0.00679779052734375
compair,25.0,0.006594181060791016
compair,25.0,0.006671428680419922
compair,37.5,0.006804466247558594
compair,25.0,0.0065419673919677734
compair,25.0,0.006951332092285156
compair,25.0,0.006777763366699219
compair,25.0,0.0073468685150146484
compair,25.0,0.007013082504272461
compair,25.0,0.0071048736572265625
compair,37.5,0.007220029830932617
compair,37.5,0.007088661193847656
compair,25.0,0.0283203125
compair,37.5,0.02870035171508789
compair,25.0,0.02759385108947754
compair,37.5,0.02744746208190918
compair,41.65,0.0274200439453125
compair,25.0,0.0280148983001709
compair,35.0,0.029732942581176758
compair,37.5,0.03005242347717285
compair,31.25,0.026810646057128906
compair,33.325,0.027263879776000977
compair,43.75,0.026778459548950195
compair,33.325,0.029576539993286133
compair,25.0,0.029132843017578125
compair,39.575,0.02873516082763672
compair,31.25,0.02755141258239746
compair,25.0,0.027539730072021484
compair,31.25,0.026220321655273438
compair,25.0,0.026642799377441406
compair,35.0,0.028425216674804688
compair,35.0,0.028263568878173828
compair,37.5,0.015267610549926758
compair,37.5,0.014401912689208984
compair,45.825,0.01575756072998047
compair,25.0,0.014400482177734375
compair,25.0,0.0135650634765625
compair,25.0,0.01381230354309082
compair,33.325,0.013759613037109375
compair,25.0,0.01371455192565918
compair,33.325,0.014538288116455078
compair,25.0,0.01586174964904785
compair,41.675,0.014513015747070312
compair,37.5,0.01521754264831543
compair,25.0,0.015188932418823242
compair,37.5,0.014324188232421875
compair,25.0,0.01601266860961914
compair,25.0,0.015096902847290039
compair,25.0,0.014232873916625977
compair,25.0,0.01377248764038086
compair,37.5,0.014106035232543945
compair,37.5,0.014725685119628906
compair,25.0,0.0064847469329833984
compair,0.0,0.005641937255859375
compair,0.0,0.005713939666748047
compair,0.0,0.005144357681274414
compair,25.0,0.005251169204711914
compair,0.0,0.0058476924896240234
compair,25.0,0.0060384273529052734
compair,25.0,0.006220102310180664
compair,25.0,0.005707502365112305
compair,0.0,0.005761623382568359
compair,0.0,0.005713939666748047
compair,25.0,0.005781888961791992
compair,0.0,0.005651712417602539
compair,25.0,0.005570411682128906
compair,0.0,0.005420684814453125
compair,50.0,0.005455970764160156
compair,0.0,0.005266427993774414
compair,0.0,0.0052645206451416016
compair,0.0,0.005359172821044922
compair,0.0,0.006041765213012695
compair,0.0,0.004314422607421875
compair,0.0,0.004097700119018555
compair,12.5,0.0042607784271240234
compair,12.5,0.004155158996582031
compair,12.5,0.004088401794433594
compair,25.0,0.004539012908935547
compair,0.0,0.004044055938720703
compair,25.0,0.004053354263305664
compair,12.5,0.004393339157104492
compair,25.0,0.004450559616088867
compair,25.0,0.0040662288665771484
compair,25.0,0.004103183746337891
compair,50.0,0.004038810729980469
compair,0.0,0.004072666168212891
compair,25.0,0.003866910934448242
compair,0.0,0.003931283950805664
compair,0.0,0.004279136657714844
compair,0.0,0.003899097442626953
compair,25.0,0.0037856101989746094
compair,0.0,0.003886699676513672
compair,37.05,0.5144691467285156
compair,44.65,0.5054531097412109
compair,46.2,0.5117297172546387
compair,46.15,0.510244607925415
compair,47.7,0.511300802230835
compair,45.8,0.5081210136413574
compair,46.675,0.5083646774291992
compair,43.925,0.5050556659698486
compair,47.575,0.5081982612609863
compair,44.025,0.5069186687469482
compair,44.8,0.5090935230255127
compair,45.5,0.5069620609283447
compair,45.6,0.509974479675293
compair,47.975,0.5049657821655273
compair,45.075,0.5078606605529785
compair,47.425,0.5065042972564697
compair,44.9,0.5069308280944824
compair,46.125,0.504431962966919
compair,46.275,0.5068330764770508
compair,46.15,0.5074262619018555
compair,54.875,3.035423755645752
compair,56.175,3.027343511581421
compair,59.35,3.3264400959014893
compair,56.925,3.072636842727661
compair,55.425,3.0418148040771484
compair,59.45,3.2664363384246826
compair,59.4,3.249568223953247
compair,58.7,3.202533006668091
compair,59.5,3.2243564128875732
compair,59.5,3.246779203414917
compair,58.225,3.1870875358581543
