Naam,CPU Percentage,timediff,virtual mem
compair,50.0,0.06341290473937988,
compair,50.0,0.025065183639526367,
compair,50.0,0.02362346649169922,
compair,50.0,0.02511739730834961,
compair,50.0,0.02011275291442871,
compair,50.0,0.02016448974609375,
compair,50.0,0.020095348358154297,
compair,50.0,0.020039796829223633,
compair,62.5,0.021770477294921875,
compair,50.0,0.025104999542236328,
compair,75.0,0.019597768783569336,
compair,50.0,0.020035982131958008,
compair,50.0,0.023082256317138672,
compair,50.0,0.020058870315551758,
compair,75.0,0.02603626251220703,
compair,75.0,0.02393627166748047,
compair,50.0,0.02393651008605957,
compair,50.0,0.022937297821044922,
compair,75.0,0.019155263900756836,
compair,62.5,0.019562482833862305,
friction,0.0,0.0,
friction,0.0,0.01001882553100586,
friction,50.0,0.006554603576660156,
friction,50.0,0.010056018829345703,
friction,0.0,0.010100126266479492,
friction,0.0,0.0,
friction,50.0,0.00979924201965332,
friction,50.0,0.010069847106933594,
friction,0.0,0.010135173797607422,
friction,0.0,0.010020256042480469,
friction,50.0,0.008562803268432617,
friction,50.0,0.00954127311706543,
friction,0.0,0.005011081695556641,
friction,0.0,0.010065555572509766,
friction,50.0,0.010016918182373047,
friction,50.0,0.005005359649658203,
friction,75.0,0.010036230087280273,
friction,0.0,0.005026340484619141,
friction,0.0,0.004049777984619141,
friction,0.0,0.005005359649658203,
narendra4,62.5,0.030892372131347656,
narendra4,50.0,0.03512763977050781,
narendra4,50.0,0.03485298156738281,
narendra4,50.0,0.03006148338317871,
narendra4,54.175,0.03999972343444824,
narendra4,50.0,0.029690265655517578,
narendra4,50.0,0.035222768783569336,
narendra4,50.0,0.03003716468811035,
narendra4,62.5,0.031100034713745117,
narendra4,50.0,0.02520442008972168,
narendra4,75.0,0.030086755752563477,
narendra4,62.5,0.03510427474975586,
narendra4,50.0,0.03959774971008301,
narendra4,75.0,0.025615215301513672,
narendra4,50.0,0.029700040817260742,
narendra4,50.0,0.030205249786376953,
narendra4,50.0,0.030096054077148438,
narendra4,50.0,0.029901981353759766,
narendra4,50.0,0.0302121639251709,
narendra4,50.0,0.029654741287231445,
pt2,50.0,0.02027726173400879,
pt2,50.0,0.015192508697509766,
pt2,50.0,0.019755125045776367,
pt2,37.5,0.014905214309692383,
pt2,50.0,0.020125865936279297,
pt2,50.0,0.0200955867767334,
pt2,50.0,0.014612436294555664,
pt2,50.0,0.01520228385925293,
pt2,0.0,0.01502227783203125,
pt2,50.0,0.015049457550048828,
pt2,50.0,0.01961493492126465,
pt2,37.5,0.015111684799194336,
pt2,50.0,0.015100955963134766,
pt2,50.0,0.014629364013671875,
pt2,37.5,0.020150184631347656,
pt2,50.0,0.015076398849487305,
pt2,50.0,0.015043497085571289,
pt2,50.0,0.015054464340209961,
pt2,50.0,0.020069599151611328,
pt2,50.0,0.015110969543457031,
P0Y0_narendra4,0.0,0.009897232055664062,
P0Y0_narendra4,0.0,0.0050048828125,
P0Y0_narendra4,0.0,0.0,
P0Y0_narendra4,50.0,0.010057210922241211,
P0Y0_narendra4,0.0,0.005054950714111328,
P0Y0_narendra4,0.0,0.005100727081298828,
P0Y0_narendra4,50.0,0.014730691909790039,
P0Y0_narendra4,0.0,0.0,
P0Y0_narendra4,0.0,0.0050051212310791016,
P0Y0_narendra4,0.0,0.0050733089447021484,
P0Y0_narendra4,0.0,0.005038261413574219,
P0Y0_narendra4,50.0,0.010040521621704102,
P0Y0_narendra4,0.0,0.005006074905395508,
P0Y0_narendra4,0.0,0.009665489196777344,
P0Y0_narendra4,0.0,0.005078315734863281,
P0Y0_narendra4,50.0,0.005059003829956055,
P0Y0_narendra4,50.0,0.005004405975341797,
P0Y0_narendra4,0.0,0.00552058219909668,
P0Y0_narendra4,0.0,0.005036830902099609,
P0Y0_narendra4,75.0,0.01504063606262207,
P0Y0_compair,0.0,0.0050051212310791016,
P0Y0_compair,50.0,0.005042552947998047,
P0Y0_compair,50.0,0.0050048828125,
P0Y0_compair,0.0,0.005005359649658203,
P0Y0_compair,0.0,0.009359121322631836,
P0Y0_compair,0.0,0.004986286163330078,
P0Y0_compair,0.0,0.0049860477447509766,
P0Y0_compair,50.0,0.004986286163330078,
P0Y0_compair,0.0,0.0049860477447509766,
P0Y0_compair,0.0,0.00498652458190918,
P0Y0_compair,0.0,0.004986286163330078,
P0Y0_compair,0.0,0.004986286163330078,
P0Y0_compair,75.0,0.00498652458190918,
P0Y0_compair,100.0,0.000720977783203125,
P0Y0_compair,0.0,0.0050046443939208984,
P0Y0_compair,0.0,0.005014657974243164,
P0Y0_compair,0.0,0.005042314529418945,
P0Y0_compair,0.0,0.005005598068237305,
P0Y0_compair,0.0,0.0,
P0Y0_compair,50.0,0.005055427551269531,
gradient,52.725,0.8539001941680908,
gradient,52.325,0.8408915996551514,
gradient,52.325,0.8498303890228271,
gradient,52.8,0.840062141418457,
gradient,53.2,0.8497958183288574,
gradient,52.9,0.8448915481567383,
gradient,56.375,0.869255542755127,
gradient,61.425,0.9190382957458496,
gradient,55.45,0.8651037216186523,
gradient,52.725,0.8702218532562256,
gradient,54.125,0.8596951961517334,
gradient,57.325,0.8749301433563232,
gradient,65.5,0.9000678062438965,
gradient,66.675,0.8901782035827637,
gradient,54.5,0.8344829082489014,
gradient,54.1,0.850299596786499,
gradient,53.225,0.8478033542633057,
gradient,66.1,0.9116864204406738,
gradient,69.75,1.034806489944458,
gradient,79.775,1.3208229541778564,
Im Rec,96.45,8.355941534042358,
Im Rec,74.1,5.782918691635132,
Im Rec,75.5,5.835283517837524,
Im Rec,72.725,5.738106966018677,
Im Rec,74.3,5.755266904830933,
Im Rec,72.4,5.654637575149536,
Im Rec,74.3,5.943814516067505,
Im Rec,71.95,5.736967325210571,
Im Rec,71.85,5.647645711898804,
Im Rec,72.525,5.768414497375488,
Im Rec,79.1,6.496708631515503,
Im Rec,72.025,5.603793144226074,
Im Rec,68.5,5.64086389541626,
Im Rec,70.775,5.604247808456421,
Im Rec,68.975,5.528618574142456,
Im Rec,71.425,5.537752628326416,
Im Rec,73.2,5.89775824546814,
Im Rec,71.25,5.623279571533203,
Im Rec,87.4,6.7417614459991455,
Im Rec,88.075,7.184500694274902,
FashionMNIST,58.0,0.399890661239624,
FashionMNIST,50.0,0.3900768756866455,
FashionMNIST,50.925,0.38979506492614746,
FashionMNIST,57.0,0.3950204849243164,
FashionMNIST,54.0,0.3902442455291748,
FashionMNIST,61.525,0.398754358291626,
FashionMNIST,58.0,0.3949861526489258,
FashionMNIST,54.0,0.38991522789001465,
FashionMNIST,57.675,0.39992523193359375,
FashionMNIST,50.975,0.3998699188232422,
FashionMNIST,54.0,0.39458203315734863,
FashionMNIST,56.0,0.3899662494659424,
FashionMNIST,52.0,0.3948078155517578,
FashionMNIST,50.0,0.3898921012878418,
FashionMNIST,56.225,0.3952322006225586,
FashionMNIST,50.675,0.38504505157470703,
FashionMNIST,56.25,0.3881051540374756,
FashionMNIST,51.925,0.3969457149505615,
FashionMNIST,50.0,0.38521265983581543,
FashionMNIST,57.0,0.39246535301208496,
Totaal,30.25,7.384591376781463,
