Naam,CPU Percentage,timediff
compair,38.325,0.045317649841308594
compair,33.325,0.019148826599121094
compair,33.325,0.019518136978149414
compair,50.0,0.020310401916503906
compair,41.675,0.020382404327392578
compair,25.0,0.020068645477294922
compair,25.0,0.01913762092590332
compair,33.325,0.01993393898010254
compair,50.0,0.018381834030151367
compair,32.15,0.05138516426086426
compair,33.325,0.01850271224975586
compair,25.0,0.0181424617767334
compair,33.325,0.018461942672729492
compair,33.325,0.018013954162597656
compair,25.0,0.018236160278320312
compair,33.325,0.01861429214477539
compair,25.0,0.019154787063598633
compair,33.325,0.018251895904541016
compair,37.5,0.017988204956054688
compair,25.0,0.018435955047607422
friction,25.0,0.007394552230834961
friction,25.0,0.00645756721496582
friction,54.175,0.006711721420288086
friction,25.0,0.0062541961669921875
friction,25.0,0.006298065185546875
friction,25.0,0.0063173770904541016
friction,50.0,0.006895303726196289
friction,0.0,0.006186962127685547
friction,37.5,0.00675654411315918
friction,0.0,0.00623321533203125
friction,0.0,0.006325960159301758
friction,0.0,0.006779193878173828
friction,25.0,0.0064051151275634766
friction,0.0,0.006323337554931641
friction,25.0,0.0063304901123046875
friction,25.0,0.006241321563720703
friction,25.0,0.006256103515625
friction,25.0,0.006266355514526367
friction,0.0,0.006215333938598633
friction,25.0,0.006439685821533203
narendra4,33.325,0.028372526168823242
narendra4,33.325,0.026731491088867188
narendra4,25.0,0.026644468307495117
narendra4,25.0,0.026972532272338867
narendra4,33.325,0.026255130767822266
narendra4,35.0,0.026362895965576172
narendra4,31.25,0.028222322463989258
narendra4,31.25,0.027632713317871094
narendra4,31.25,0.0265505313873291
narendra4,37.5,0.02657771110534668
narendra4,31.25,0.027335405349731445
narendra4,31.25,0.027078866958618164
narendra4,31.25,0.026443004608154297
narendra4,31.25,0.027591228485107422
narendra4,31.25,0.02723526954650879
narendra4,31.25,0.026449203491210938
narendra4,25.0,0.026273727416992188
narendra4,31.25,0.026608705520629883
narendra4,31.25,0.026228666305541992
narendra4,37.5,0.026433229446411133
pt2,25.0,0.014957666397094727
pt2,25.0,0.014388084411621094
pt2,37.5,0.013829708099365234
pt2,37.5,0.013761043548583984
pt2,25.0,0.013988971710205078
pt2,25.0,0.013868331909179688
pt2,33.325,0.013936519622802734
pt2,37.5,0.013901472091674805
pt2,25.0,0.013739585876464844
pt2,37.5,0.013903617858886719
pt2,37.5,0.0139923095703125
pt2,33.325,0.013744115829467773
pt2,37.5,0.014048099517822266
pt2,37.5,0.015518903732299805
pt2,33.325,0.014515876770019531
pt2,25.0,0.013787269592285156
pt2,37.5,0.013763427734375
pt2,25.0,0.014009237289428711
pt2,37.5,0.013649463653564453
pt2,37.5,0.013855695724487305
P0Y0_narendra4,25.0,0.005400657653808594
P0Y0_narendra4,25.0,0.005293607711791992
P0Y0_narendra4,25.0,0.0052683353424072266
P0Y0_narendra4,0.0,0.005499124526977539
P0Y0_narendra4,0.0,0.005242586135864258
P0Y0_narendra4,25.0,0.005314826965332031
P0Y0_narendra4,25.0,0.0052890777587890625
P0Y0_narendra4,25.0,0.005661725997924805
P0Y0_narendra4,25.0,0.005500078201293945
P0Y0_narendra4,50.0,0.0061969757080078125
P0Y0_narendra4,0.0,0.005345582962036133
P0Y0_narendra4,25.0,0.005274772644042969
P0Y0_narendra4,0.0,0.00531768798828125
P0Y0_narendra4,25.0,0.00521087646484375
P0Y0_narendra4,25.0,0.00531315803527832
P0Y0_narendra4,37.5,0.005322694778442383
P0Y0_narendra4,50.0,0.00527501106262207
P0Y0_narendra4,0.0,0.0052032470703125
P0Y0_narendra4,0.0,0.005248069763183594
P0Y0_narendra4,0.0,0.0052373409271240234
P0Y0_compair,25.0,0.0038251876831054688
P0Y0_compair,12.5,0.003978252410888672
P0Y0_compair,25.0,0.0045239925384521484
P0Y0_compair,25.0,0.003959178924560547
P0Y0_compair,25.0,0.003742694854736328
P0Y0_compair,25.0,0.0044367313385009766
P0Y0_compair,25.0,0.0038497447967529297
P0Y0_compair,0.0,0.004025697708129883
P0Y0_compair,0.0,0.004045009613037109
P0Y0_compair,0.0,0.004135608673095703
P0Y0_compair,25.0,0.0039730072021484375
P0Y0_compair,25.0,0.004026651382446289
P0Y0_compair,12.5,0.004292726516723633
P0Y0_compair,25.0,0.004041194915771484
P0Y0_compair,25.0,0.003892660140991211
P0Y0_compair,0.0,0.003905057907104492
P0Y0_compair,37.5,0.003938436508178711
P0Y0_compair,0.0,0.0038824081420898438
P0Y0_compair,25.0,0.0039098262786865234
P0Y0_compair,12.5,0.003920555114746094
gradient,32.575,0.5067462921142578
gradient,45.675,0.49898743629455566
gradient,45.4,0.4994833469390869
gradient,46.95,0.5169212818145752
gradient,48.35,0.5109877586364746
gradient,46.875,0.5054299831390381
gradient,48.075,0.5058917999267578
gradient,46.05,0.5046796798706055
gradient,44.425,0.49791479110717773
gradient,46.95,0.5058395862579346
gradient,46.0,0.5019094944000244
gradient,46.85,0.5101280212402344
gradient,47.725,0.5002744197845459
gradient,48.4,0.5330245494842529
gradient,45.525,0.5024974346160889
gradient,45.825,0.4991281032562256
gradient,45.8,0.5013048648834229
gradient,44.575,0.5005760192871094
gradient,44.55,0.49563074111938477
gradient,47.975,0.5089695453643799
Im Rec,51.65,3.355781078338623
Im Rec,55.45,2.9922149181365967
Im Rec,55.65,2.97605037689209
Im Rec,55.55,2.9908382892608643
Im Rec,56.375,2.990710496902466
Im Rec,55.525,2.9864649772644043
Im Rec,55.175,2.9865174293518066
Im Rec,54.85,2.998194456100464
Im Rec,55.675,2.97947359085083
Im Rec,55.849999999999994,2.985539436340332
Im Rec,68.275,3.6882529258728027
Im Rec,61.7,3.4133965969085693
Im Rec,59.875,3.257568597793579
Im Rec,61.0,3.3588104248046875
Im Rec,59.65,3.2310597896575928
Im Rec,56.15,2.990666627883911
Im Rec,58.85,3.1758527755737305
Im Rec,55.875,3.102400541305542
Im Rec,56.125,3.027617931365967
Im Rec,57.275,3.1402275562286377
FashionMNIST,30.5,0.47351837158203125
FashionMNIST,31.425,0.4689619541168213
FashionMNIST,33.725,0.47237420082092285
FashionMNIST,32.45,0.4691452980041504
FashionMNIST,32.35,0.4674708843231201
FashionMNIST,33.575,0.47561049461364746
FashionMNIST,33.625,0.4699983596801758
FashionMNIST,40.2,0.4978606700897217
FashionMNIST,35.375,0.4863169193267822
FashionMNIST,37.225,0.5056235790252686
FashionMNIST,33.75,0.5063557624816895
FashionMNIST,36.0,0.4804196357727051
FashionMNIST,38.325,0.5119819641113281
FashionMNIST,35.425,0.4824979305267334
FashionMNIST,33.725,0.4738438129425049
FashionMNIST,32.525,0.47075819969177246
FashionMNIST,33.65,0.4706122875213623
FashionMNIST,32.35,0.4727644920349121
FashionMNIST,28.575,0.47167038917541504
FashionMNIST,39.325,0.49791550636291504
Totaal,18.75,4.196650958061218
