Naam,CPU Percentage,timediff
compair,37.5,0.019562482833862305
compair,25.0,0.01802206039428711
compair,25.0,0.01779341697692871
compair,25.0,0.019353628158569336
compair,45.825,0.018980979919433594
compair,37.5,0.019365549087524414
compair,37.5,0.018835783004760742
compair,25.0,0.018271684646606445
compair,25.0,0.017989635467529297
compair,34.375,0.06035017967224121
compair,41.65,0.020513296127319336
compair,41.675,0.020859241485595703
compair,25.0,0.02102351188659668
compair,33.325,0.020410776138305664
compair,25.0,0.020665884017944336
compair,25.0,0.020613670349121094
compair,25.0,0.02045917510986328
compair,37.5,0.01917886734008789
compair,41.675,0.01949000358581543
compair,45.825,0.019958019256591797
friction,25.0,0.007076740264892578
friction,25.0,0.00708460807800293
friction,25.0,0.006905317306518555
friction,25.0,0.006815910339355469
friction,25.0,0.006924152374267578
friction,37.5,0.006986856460571289
friction,25.0,0.007061958312988281
friction,25.0,0.006515026092529297
friction,25.0,0.0062580108642578125
friction,25.0,0.006779193878173828
friction,25.0,0.006595134735107422
friction,25.0,0.006615877151489258
friction,25.0,0.0064601898193359375
friction,25.0,0.006526947021484375
friction,37.5,0.00691676139831543
friction,25.0,0.006700754165649414
friction,25.0,0.006981849670410156
friction,37.5,0.007030487060546875
friction,50.0,0.007150173187255859
friction,62.5,0.007235288619995117
narendra4,37.5,0.02997612953186035
narendra4,33.325,0.028851032257080078
narendra4,50.0,0.029651403427124023
narendra4,33.325,0.027106285095214844
narendra4,68.75,0.03200364112854004
narendra4,60.425,0.03186774253845215
narendra4,50.0,0.030980825424194336
narendra4,62.5,0.030470609664916992
narendra4,33.325,0.029297828674316406
narendra4,25.0,0.026206016540527344
narendra4,65.0,0.03027200698852539
narendra4,50.0,0.030947208404541016
narendra4,33.325,0.02923583984375
narendra4,39.575,0.02940964698791504
narendra4,25.0,0.02728271484375
narendra4,33.325,0.025734901428222656
narendra4,25.0,0.02652907371520996
narendra4,33.325,0.028957605361938477
narendra4,41.65,0.02842569351196289
narendra4,43.75,0.031023502349853516
pt2,45.825,0.015683889389038086
pt2,37.5,0.015470743179321289
pt2,37.5,0.015120744705200195
pt2,37.5,0.01514577865600586
pt2,33.325,0.015611648559570312
pt2,41.675,0.015658140182495117
pt2,41.675,0.015212297439575195
pt2,37.5,0.015449047088623047
pt2,37.5,0.015941619873046875
pt2,37.5,0.01601862907409668
pt2,25.0,0.0160524845123291
pt2,45.825,0.015924453735351562
pt2,25.0,0.015363931655883789
pt2,25.0,0.015529394149780273
pt2,25.0,0.015357732772827148
pt2,25.0,0.01569819450378418
pt2,25.0,0.015302896499633789
pt2,25.0,0.015587806701660156
pt2,45.825,0.01583695411682129
pt2,41.675,0.01625823974609375
P0Y0_narendra4,62.5,0.005853176116943359
P0Y0_narendra4,25.0,0.005661487579345703
P0Y0_narendra4,25.0,0.0059931278228759766
P0Y0_narendra4,25.0,0.00585627555847168
P0Y0_narendra4,25.0,0.005797624588012695
P0Y0_narendra4,25.0,0.005866050720214844
P0Y0_narendra4,25.0,0.005162477493286133
P0Y0_narendra4,25.0,0.005238056182861328
P0Y0_narendra4,25.0,0.00590062141418457
P0Y0_narendra4,25.0,0.006063222885131836
P0Y0_narendra4,25.0,0.005540132522583008
P0Y0_narendra4,50.0,0.005579948425292969
P0Y0_narendra4,37.5,0.005633831024169922
P0Y0_narendra4,25.0,0.005586862564086914
P0Y0_narendra4,25.0,0.005242109298706055
P0Y0_narendra4,25.0,0.0054357051849365234
P0Y0_narendra4,25.0,0.005876779556274414
P0Y0_narendra4,25.0,0.005619525909423828
P0Y0_narendra4,25.0,0.005142688751220703
P0Y0_narendra4,25.0,0.005362510681152344
P0Y0_compair,25.0,0.003825664520263672
P0Y0_compair,12.5,0.004614114761352539
P0Y0_compair,25.0,0.0037925243377685547
P0Y0_compair,25.0,0.0037508010864257812
P0Y0_compair,50.0,0.0039539337158203125
P0Y0_compair,25.0,0.0039517879486083984
P0Y0_compair,37.5,0.0040476322174072266
P0Y0_compair,37.5,0.004244565963745117
P0Y0_compair,25.0,0.003934144973754883
P0Y0_compair,37.5,0.0041577816009521484
P0Y0_compair,25.0,0.0040509700775146484
P0Y0_compair,25.0,0.004329204559326172
P0Y0_compair,25.0,0.0038652420043945312
P0Y0_compair,25.0,0.003767251968383789
P0Y0_compair,25.0,0.003885507583618164
P0Y0_compair,25.0,0.004623889923095703
P0Y0_compair,25.0,0.003990650177001953
P0Y0_compair,25.0,0.0038738250732421875
P0Y0_compair,25.0,0.0040988922119140625
P0Y0_compair,25.0,0.003984689712524414
gradient,34.15,0.5006129741668701
gradient,46.75,0.49518847465515137
gradient,47.225,0.49797916412353516
gradient,47.875,0.5057110786437988
gradient,43.0,0.496565580368042
