Naam,CPU Percentage,timediff
P0Y0_compair,25.0,0.02570033073425293
P0Y0_compair,25.0,0.025328397750854492
gradient,25.325,2.307682752609253
gradient,25.525,2.3006911277770996
gradient,25.425,2.2960429191589355
gradient,25.325,2.296210765838623
gradient,25.325,2.289900064468384
gradient,25.425,2.2959201335906982
gradient,25.325,2.278195381164551
gradient,25.2,2.309913158416748
gradient,25.425,2.29345965385437
gradient,25.425,2.307588577270508
gradient,25.45,2.297677755355835
gradient,26.075,2.3091700077056885
gradient,25.425,2.2885799407958984
gradient,25.75,2.3071162700653076
gradient,25.325,2.2875540256500244
gradient,25.425,2.3021459579467773
gradient,25.1,2.283519983291626
gradient,25.325,2.319056510925293
gradient,25.425,2.2898342609405518
gradient,25.525,2.3148140907287598
Im Rec,25.400000000000002,19.654502630233765
Im Rec,25.4,19.60244059562683
Im Rec,25.5,19.61344814300537
Im Rec,25.45,19.604961395263672
Im Rec,25.5,19.604991674423218
Im Rec,25.45,19.607033014297485
Im Rec,25.475,19.60441279411316
Im Rec,25.4,19.603732347488403
Im Rec,25.4,19.604684352874756
Im Rec,25.475,19.61066722869873
Im Rec,25.45,19.61167335510254
Im Rec,25.45,19.60579800605774
Im Rec,25.5,19.607486486434937
Im Rec,25.45,19.610353231430054
Im Rec,25.55,19.611474752426147
Im Rec,25.475,19.6082501411438
Im Rec,25.475,19.605703830718994
Im Rec,25.4,19.602937698364258
Im Rec,25.475,19.60947871208191
Im Rec,25.5,19.605018615722656
FashionMNIST,25.0,0.7161421775817871
FashionMNIST,25.7,0.7194626331329346
FashionMNIST,25.35,0.7173492908477783
FashionMNIST,25.7,0.7174103260040283
FashionMNIST,25.7,0.7208824157714844
FashionMNIST,25.35,0.7184910774230957
FashionMNIST,25.0,0.7204020023345947
FashionMNIST,26.05,0.7197420597076416
FashionMNIST,26.05,0.7192990779876709
FashionMNIST,25.35,0.7175078392028809
FashionMNIST,25.35,0.7132861614227295
FashionMNIST,25.7,0.7203488349914551
FashionMNIST,25.0,0.7177860736846924
FashionMNIST,25.35,0.7205488681793213
FashionMNIST,25.675,0.7201788425445557
FashionMNIST,25.35,0.7170591354370117
FashionMNIST,25.7,0.7175095081329346
FashionMNIST,25.35,0.7153182029724121
FashionMNIST,25.35,0.7205891609191895
FashionMNIST,25.35,0.7177674770355225
Totaal,2.65,23.11258442401886
