Naam,CPU Percentage,timediff
compair,25.0,0.020301103591918945
compair,33.325,0.01850295066833496
compair,37.5,0.01868128776550293
compair,41.65,0.021214723587036133
compair,50.0,0.021706104278564453
compair,25.0,0.021260976791381836
compair,45.825,0.02099752426147461
compair,25.0,0.020480632781982422
compair,25.0,0.020084381103515625
compair,40.5,0.056136369705200195
compair,33.325,0.019505739212036133
compair,33.325,0.02136063575744629
compair,33.325,0.020846128463745117
compair,37.5,0.02001810073852539
compair,37.5,0.01979351043701172
compair,25.0,0.018545150756835938
compair,25.0,0.020290613174438477
compair,25.0,0.021135330200195312
compair,41.65,0.020360231399536133
compair,33.325,0.021472454071044922
