Naam,CPU Percentage,timediff
compair,45.825,0.02105426788330078
compair,75.0,0.020792484283447266
compair,41.65,0.022537946701049805
compair,62.5,0.023348569869995117
compair,54.175,0.02143549919128418
compair,62.5,0.021170616149902344
compair,54.15,0.0222930908203125
compair,58.325,0.022676706314086914
compair,54.15,0.02177143096923828
compair,66.8,0.06840229034423828
compair,66.675,0.0219419002532959
compair,45.825,0.021561861038208008
compair,41.65,0.021081209182739258
compair,33.325,0.020838022232055664
compair,33.325,0.022139787673950195
compair,54.15,0.021941661834716797
compair,41.65,0.020979642868041992
compair,25.0,0.02108597755432129
compair,33.325,0.02140522003173828
compair,41.65,0.021417856216430664
friction,100.0,0.008394002914428711
friction,50.0,0.008469343185424805
friction,75.0,0.007851362228393555
friction,50.0,0.0074329376220703125
friction,50.0,0.007646083831787109
friction,62.5,0.008189678192138672
friction,62.5,0.008837699890136719
friction,25.0,0.008270263671875
friction,62.5,0.007988691329956055
friction,87.5,0.00845026969909668
friction,50.0,0.008617639541625977
friction,87.5,0.019663333892822266
friction,100.0,0.01996898651123047
friction,100.0,0.013079643249511719
friction,25.0,0.007624387741088867
friction,100.0,0.009055852890014648
friction,75.0,0.007839202880859375
friction,0.0,0.007799386978149414
friction,62.5,0.007891416549682617
friction,25.0,0.007265567779541016
narendra4,70.825,0.03457760810852051
narendra4,33.325,0.03264784812927246
narendra4,68.75,0.03322887420654297
narendra4,83.35,0.03335118293762207
narendra4,45.825,0.03202414512634277
narendra4,31.25,0.031737565994262695
narendra4,33.325,0.029392004013061523
narendra4,25.0,0.027509212493896484
narendra4,25.0,0.02835822105407715
narendra4,25.0,0.028179645538330078
narendra4,31.25,0.0293581485748291
narendra4,41.65,0.030782461166381836
narendra4,40.0,0.02738666534423828
narendra4,45.825,0.027712106704711914
narendra4,37.5,0.028833627700805664
narendra4,33.325,0.028059959411621094
narendra4,25.0,0.028645992279052734
narendra4,39.575,0.029251575469970703
narendra4,25.0,0.028514623641967773
narendra4,25.0,0.028371095657348633
pt2,25.0,0.015356302261352539
pt2,25.0,0.01522374153137207
pt2,25.0,0.014499664306640625
pt2,37.5,0.015144586563110352
pt2,25.0,0.015213966369628906
pt2,25.0,0.014824390411376953
pt2,25.0,0.015446186065673828
pt2,25.0,0.015252113342285156
pt2,37.5,0.014859437942504883
pt2,33.325,0.015670299530029297
pt2,25.0,0.01420450210571289
pt2,37.5,0.013971805572509766
pt2,25.0,0.014553070068359375
pt2,25.0,0.015280723571777344
pt2,25.0,0.014653921127319336
pt2,50.0,0.015310287475585938
pt2,41.675,0.016054868698120117
pt2,25.0,0.015517473220825195
pt2,25.0,0.01495671272277832
pt2,37.5,0.014769554138183594
P0Y0_narendra4,50.0,0.006356239318847656
P0Y0_narendra4,0.0,0.005837917327880859
P0Y0_narendra4,25.0,0.0064754486083984375
P0Y0_narendra4,12.5,0.005606889724731445
P0Y0_narendra4,12.5,0.005295515060424805
P0Y0_narendra4,0.0,0.006032228469848633
P0Y0_narendra4,0.0,0.00545501708984375
P0Y0_narendra4,0.0,0.005403995513916016
P0Y0_narendra4,25.0,0.0055387020111083984
P0Y0_narendra4,0.0,0.005242824554443359
P0Y0_narendra4,37.5,0.00567317008972168
P0Y0_narendra4,25.0,0.00613093376159668
P0Y0_narendra4,25.0,0.005581855773925781
P0Y0_narendra4,12.5,0.00653076171875
P0Y0_narendra4,25.0,0.005632638931274414
P0Y0_narendra4,12.5,0.0061130523681640625
P0Y0_narendra4,25.0,0.005606174468994141
P0Y0_narendra4,0.0,0.005603313446044922
P0Y0_narendra4,50.0,0.0057086944580078125
P0Y0_narendra4,12.5,0.00559687614440918
P0Y0_compair,25.0,0.004755496978759766
P0Y0_compair,0.0,0.004271984100341797
P0Y0_compair,25.0,0.0040781497955322266
P0Y0_compair,0.0,0.004072904586791992
P0Y0_compair,25.0,0.004609107971191406
P0Y0_compair,0.0,0.004560708999633789
P0Y0_compair,0.0,0.004068136215209961
P0Y0_compair,0.0,0.004093647003173828
P0Y0_compair,0.0,0.0041599273681640625
P0Y0_compair,0.0,0.003977298736572266
P0Y0_compair,12.5,0.004048347473144531
P0Y0_compair,0.0,0.0042438507080078125
P0Y0_compair,25.0,0.004111289978027344
P0Y0_compair,12.5,0.004269838333129883
P0Y0_compair,25.0,0.004018068313598633
P0Y0_compair,0.0,0.0050296783447265625
P0Y0_compair,25.0,0.004195213317871094
P0Y0_compair,0.0,0.004464626312255859
P0Y0_compair,25.0,0.004156589508056641
P0Y0_compair,37.5,0.004479408264160156
gradient,38.65,0.5008749961853027
gradient,52.35,0.5202593803405762
gradient,47.7,0.5224096775054932
gradient,48.275,0.5137507915496826
gradient,50.7,0.5063323974609375
gradient,50.5,0.5073282718658447
gradient,51.375,0.5120635032653809
gradient,49.95,0.5170598030090332
gradient,48.4,0.5069265365600586
gradient,49.1,0.50887131690979
gradient,47.075,0.49962878227233887
gradient,56.7,0.50679612159729
gradient,51.275,0.5097026824951172
gradient,47.725,0.5024700164794922
gradient,49.325,0.5054049491882324
gradient,48.075,0.5065782070159912
gradient,48.675,0.5018095970153809
gradient,46.1,0.4927511215209961
gradient,50.8,0.5106964111328125
gradient,48.2,0.5109333992004395
Im Rec,70.475,3.9358785152435303
Im Rec,62.025,3.3725531101226807
Im Rec,63.2,3.4098105430603027
Im Rec,62.0,3.3817601203918457
Im Rec,62.05,3.358135461807251
Im Rec,59.075,3.2576990127563477
Im Rec,59.275,3.272233009338379
