Naam,CPU Percentage,timediff
compair,25.0,0.020560026168823242
compair,25.0,0.021082401275634766
friction,37.5,0.00763392448425293
friction,25.0,0.007121086120605469
narendra4,52.075,0.030070781707763672
narendra4,25.0,0.03061532974243164
pt2,37.5,0.014683008193969727
pt2,25.0,0.01508784294128418
P0Y0_narendra4,25.0,0.00522923469543457
P0Y0_narendra4,25.0,0.005223274230957031
P0Y0_compair,25.0,0.00386810302734375
P0Y0_compair,25.0,0.0038194656372070312
gradient,38.35,0.5154037475585938
gradient,46.35,0.5232954025268555
Im Rec,55.95,3.0151190757751465
Im Rec,55.15,2.987351655960083
FashionMNIST,30.95,0.47267580032348633
FashionMNIST,35.3,0.47113680839538574
