Naam,CPU Percentage,timediff,virtual mem
compair,0.0,0.000997781753540039,
compair,0.0,0.000982522964477539,
compair,0.0,0.0009872913360595703,
compair,0.0,0.0010213851928710938,
compair,0.0,0.0009975433349609375,
compair,0.0,0.0009915828704833984,
compair,0.0,0.0,
compair,0.0,0.0009970664978027344,
compair,0.0,0.0,
compair,0.0,0.0,
compair,0.0,0.0009961128234863281,
compair,0.0,0.0009970664978027344,
compair,100.0,0.0009975433349609375,
compair,0.0,0.0010068416595458984,
compair,0.0,0.0009894371032714844,
compair,0.0,0.0010006427764892578,
compair,0.0,0.0009739398956298828,
compair,0.0,0.000997304916381836,
compair,0.0,0.0,
compair,0.0,0.0009970664978027344,
friction,0.0,0.0,
friction,0.0,0.0,
friction,0.0,0.0,
friction,0.0,0.0,
friction,0.0,0.0,
friction,0.0,0.0,
friction,0.0,0.0009970664978027344,
friction,0.0,0.0,
friction,0.0,0.0,
friction,0.0,0.0,
friction,0.0,0.0010008811950683594,
friction,0.0,0.0,
friction,0.0,0.000997304916381836,
friction,0.0,0.0,
friction,0.0,0.0,
friction,0.0,0.000997304916381836,
friction,0.0,0.0,
friction,0.0,0.0,
friction,0.0,0.0010242462158203125,
friction,0.0,0.0,
narendra4,0.0,0.0009868144989013672,
narendra4,0.0,0.0009999275207519531,
narendra4,0.0,0.0,
narendra4,0.0,0.0009877681732177734,
narendra4,25.0,0.0009968280792236328,
narendra4,0.0,0.0009970664978027344,
narendra4,0.0,0.0,
narendra4,0.0,0.0,
narendra4,0.0,0.0009605884552001953,
narendra4,0.0,0.0,
narendra4,0.0,0.0009713172912597656,
narendra4,75.0,0.000997781753540039,
narendra4,0.0,0.0,
narendra4,0.0,0.0,
narendra4,0.0,0.0009980201721191406,
narendra4,0.0,0.0,
narendra4,0.0,0.0009455680847167969,
narendra4,0.0,0.0009965896606445312,
narendra4,0.0,0.0,
narendra4,0.0,0.0,
pt2,0.0,0.0,
pt2,0.0,0.0010077953338623047,
pt2,0.0,0.000978231430053711,
pt2,0.0,0.0009605884552001953,
pt2,0.0,0.0,
pt2,0.0,0.000982522964477539,
pt2,0.0,0.0,
pt2,0.0,0.000997781753540039,
pt2,0.0,0.0,
pt2,0.0,0.0009970664978027344,
pt2,0.0,0.000997304916381836,
pt2,0.0,0.0009965896606445312,
pt2,0.0,0.0009756088256835938,
pt2,0.0,0.000997304916381836,
pt2,0.0,0.0,
pt2,0.0,0.0,
pt2,0.0,0.0,
pt2,0.0,0.0,
pt2,0.0,0.0009965896606445312,
pt2,0.0,0.0009961128234863281,
P0Y0_narendra4,0.0,0.0,
P0Y0_narendra4,0.0,0.0009970664978027344,
P0Y0_narendra4,0.0,0.000997781753540039,
P0Y0_narendra4,0.0,0.0009982585906982422,
P0Y0_narendra4,0.0,0.0,
P0Y0_narendra4,0.0,0.0,
P0Y0_narendra4,0.0,0.0,
P0Y0_narendra4,0.0,0.0,
P0Y0_narendra4,0.0,0.0,
P0Y0_narendra4,0.0,0.0,
P0Y0_narendra4,0.0,0.0,
P0Y0_narendra4,0.0,0.0,
P0Y0_narendra4,0.0,0.0,
P0Y0_narendra4,0.0,0.0,
P0Y0_narendra4,0.0,0.0,
P0Y0_narendra4,0.0,0.0,
P0Y0_narendra4,0.0,0.0,
P0Y0_narendra4,0.0,0.0009913444519042969,
P0Y0_narendra4,0.0,0.0,
P0Y0_narendra4,0.0,0.0,
P0Y0_compair,0.0,0.0,
P0Y0_compair,0.0,0.0009975433349609375,
P0Y0_compair,0.0,0.0009970664978027344,
P0Y0_compair,0.0,0.0009975433349609375,
P0Y0_compair,0.0,0.000997304916381836,
P0Y0_compair,0.0,0.0009970664978027344,
P0Y0_compair,0.0,0.0,
P0Y0_compair,0.0,0.0009970664978027344,
P0Y0_compair,0.0,0.0009865760803222656,
P0Y0_compair,0.0,0.0009980201721191406,
P0Y0_compair,0.0,0.0,
P0Y0_compair,0.0,0.0010750293731689453,
P0Y0_compair,0.0,0.0009975433349609375,
P0Y0_compair,0.0,0.0009961128234863281,
P0Y0_compair,0.0,0.0010025501251220703,
P0Y0_compair,0.0,0.0009551048278808594,
P0Y0_compair,0.0,0.0009975433349609375,
P0Y0_compair,0.0,0.0009970664978027344,
P0Y0_compair,0.0,0.0010378360748291016,
P0Y0_compair,0.0,0.0010006427764892578,
gradient,25.0,0.008018016815185547,
gradient,25.0,0.008980989456176758,
gradient,25.0,0.009007453918457031,
gradient,25.0,0.007964134216308594,
gradient,0.0,0.007978439331054688,
gradient,0.0,0.007978439331054688,
gradient,0.0,0.009003400802612305,
gradient,0.0,0.009001493453979492,
gradient,0.0,0.008975505828857422,
gradient,0.0,0.008004426956176758,
gradient,0.0,0.007941961288452148,
gradient,50.0,0.007977962493896484,
gradient,25.0,0.00796651840209961,
gradient,25.0,0.008013248443603516,
gradient,25.0,0.008040666580200195,
gradient,25.0,0.007951974868774414,
gradient,25.0,0.00897526741027832,
gradient,50.0,0.008976936340332031,
gradient,50.0,0.00793910026550293,
gradient,100.0,0.011948347091674805,
Im Rec,50.2,5.734814405441284,
Im Rec,51.075,5.763411521911621,
Im Rec,52.375,5.7346460819244385,
Im Rec,53.15,5.716615915298462,
Im Rec,52.325,5.757657289505005,
Im Rec,51.8,5.7348713874816895,
Im Rec,50.9,5.755624771118164,
Im Rec,49.925,5.716043472290039,
Im Rec,50.825,5.709813117980957,
Im Rec,49.95,5.726030588150024,
Im Rec,60.65,5.869527101516724,
Im Rec,53.15,5.790156602859497,
Im Rec,50.95,5.797521591186523,
Im Rec,50.7,5.776438236236572,
Im Rec,53.425,5.860405921936035,
Im Rec,53.5,5.729205369949341,
Im Rec,53.625,5.8282482624053955,
Im Rec,49.5,5.856666564941406,
Im Rec,51.2,5.787938594818115,
Im Rec,51.65,5.801236391067505,
Totaal,42.125,5.784109961986542,
