Naam,CPU Percentage,timediff
compair,33.325,0.020557165145874023
compair,25.0,0.019695281982421875
compair,33.325,0.019304513931274414
compair,33.325,0.02016925811767578
compair,33.325,0.020067930221557617
compair,37.5,0.020597457885742188
compair,33.325,0.019832849502563477
compair,25.0,0.019306659698486328
compair,25.0,0.0190274715423584
compair,29.175,0.054372549057006836
compair,37.5,0.01944899559020996
compair,25.0,0.019953012466430664
compair,37.5,0.020654916763305664
compair,33.325,0.019357681274414062
compair,33.325,0.018898725509643555
compair,45.825,0.01971912384033203
compair,33.325,0.020096302032470703
compair,58.325,0.021743297576904297
compair,33.325,0.020246267318725586
compair,37.5,0.01978135108947754
friction,37.5,0.007533073425292969
friction,25.0,0.00652313232421875
friction,25.0,0.007105827331542969
friction,25.0,0.00660252571105957
friction,25.0,0.0065495967864990234
friction,25.0,0.006439685821533203
friction,25.0,0.0065460205078125
friction,37.5,0.008559942245483398
friction,50.0,0.0072214603424072266
friction,37.5,0.007287502288818359
friction,25.0,0.006661653518676758
friction,25.0,0.006509304046630859
friction,25.0,0.006838798522949219
friction,25.0,0.007107973098754883
friction,12.5,0.0071446895599365234
friction,25.0,0.0077326297760009766
friction,50.0,0.008261442184448242
friction,25.0,0.007653474807739258
friction,25.0,0.006890296936035156
friction,25.0,0.00690007209777832
narendra4,25.0,0.028419971466064453
narendra4,43.75,0.02857661247253418
narendra4,35.0,0.029412269592285156
narendra4,33.325,0.028637170791625977
narendra4,41.65,0.030514955520629883
narendra4,58.325,0.03232312202453613
narendra4,25.0,0.02865004539489746
narendra4,33.325,0.027940034866333008
narendra4,35.0,0.027746915817260742
narendra4,33.325,0.027875661849975586
narendra4,37.5,0.03185892105102539
narendra4,52.5,0.031179189682006836
narendra4,37.5,0.03156709671020508
narendra4,31.25,0.028995513916015625
narendra4,25.0,0.028482675552368164
narendra4,37.5,0.03009510040283203
narendra4,39.575,0.031057357788085938
narendra4,43.75,0.030916452407836914
narendra4,46.25,0.028777599334716797
narendra4,33.325,0.030183076858520508
pt2,45.825,0.017505168914794922
