Naam,CPU Percentage,timediff
compair,100.0,0.02242279052734375
compair,100.0,0.0222775936126709
compair,100.0,0.02248835563659668
compair,90.825,0.04936385154724121
compair,100.0,0.024719953536987305
compair,100.0,0.022417783737182617
compair,100.0,0.02198195457458496
compair,100.0,0.02439570426940918
compair,100.0,0.022296667098999023
compair,97.5,0.09743404388427734
compair,100.0,0.02265024185180664
compair,100.0,0.03847169876098633
compair,100.0,0.02166604995727539
compair,91.675,0.02098226547241211
compair,100.0,0.020774126052856445
compair,100.0,0.020925045013427734
compair,100.0,0.02047252655029297
compair,100.0,0.022478580474853516
compair,87.5,0.021356821060180664
compair,100.0,0.02083277702331543
friction,100.0,0.007165193557739258
friction,25.0,0.007233142852783203
friction,100.0,0.007711887359619141
friction,50.0,0.007101535797119141
friction,100.0,0.0070858001708984375
friction,25.0,0.007094144821166992
friction,100.0,0.007223844528198242
friction,75.0,0.006999492645263672
friction,75.0,0.007190227508544922
friction,75.0,0.007782697677612305
friction,75.0,0.007025003433227539
friction,100.0,0.007277011871337891
friction,75.0,0.0073375701904296875
friction,50.0,0.0074176788330078125
friction,75.0,0.007462978363037109
friction,75.0,0.0073125362396240234
friction,25.0,0.007210493087768555
friction,87.5,0.007250547409057617
friction,75.0,0.0076045989990234375
friction,50.0,0.007563591003417969
narendra4,58.325,0.030537128448486328
narendra4,45.825,0.028641223907470703
narendra4,25.0,0.0276334285736084
narendra4,25.0,0.027317047119140625
narendra4,31.25,0.028801679611206055
narendra4,43.325,0.029973506927490234
narendra4,31.25,0.028762102127075195
narendra4,33.325,0.02812790870666504
narendra4,39.575,0.028759479522705078
narendra4,35.0,0.0277559757232666
narendra4,31.25,0.027695894241333008
narendra4,43.325,0.030484437942504883
narendra4,25.0,0.028431177139282227
narendra4,25.0,0.02804112434387207
narendra4,25.0,0.02864551544189453
narendra4,31.25,0.027685165405273438
narendra4,31.25,0.02832651138305664
narendra4,37.5,0.02886366844177246
narendra4,35.0,0.030048847198486328
narendra4,31.25,0.03055262565612793
pt2,41.675,0.017174720764160156
pt2,25.0,0.01637554168701172
pt2,50.0,0.016692399978637695
pt2,62.5,0.016085386276245117
pt2,50.0,0.016561269760131836
pt2,25.0,0.01581549644470215
pt2,25.0,0.016408205032348633
pt2,25.0,0.015998125076293945
pt2,25.0,0.016190528869628906
pt2,45.825,0.01598381996154785
pt2,25.0,0.01694178581237793
pt2,25.0,0.016183853149414062
pt2,33.325,0.016380786895751953
pt2,54.175,0.016041278839111328
pt2,25.0,0.0162198543548584
pt2,25.0,0.015765905380249023
pt2,37.5,0.0160825252532959
pt2,25.0,0.015712499618530273
pt2,25.0,0.01598381996154785
pt2,37.5,0.016054391860961914
P0Y0_narendra4,50.0,0.006402254104614258
P0Y0_narendra4,25.0,0.006010532379150391
P0Y0_narendra4,25.0,0.0061566829681396484
P0Y0_narendra4,25.0,0.006289243698120117
P0Y0_narendra4,25.0,0.006007671356201172
P0Y0_narendra4,25.0,0.006097316741943359
P0Y0_narendra4,25.0,0.006042003631591797
P0Y0_narendra4,50.0,0.006127595901489258
P0Y0_narendra4,25.0,0.005407810211181641
P0Y0_narendra4,25.0,0.005301952362060547
P0Y0_narendra4,50.0,0.0069425106048583984
P0Y0_narendra4,25.0,0.006654024124145508
P0Y0_narendra4,12.5,0.006587982177734375
P0Y0_narendra4,25.0,0.006988525390625
P0Y0_narendra4,25.0,0.00644683837890625
P0Y0_narendra4,25.0,0.0060994625091552734
P0Y0_narendra4,50.0,0.006348609924316406
P0Y0_narendra4,50.0,0.0062770843505859375
P0Y0_narendra4,25.0,0.0065267086029052734
P0Y0_narendra4,37.5,0.0064089298248291016
P0Y0_compair,25.0,0.004429340362548828
P0Y0_compair,25.0,0.004643917083740234
P0Y0_compair,75.0,0.005510091781616211
P0Y0_compair,12.5,0.0050945281982421875
P0Y0_compair,25.0,0.004482746124267578
P0Y0_compair,25.0,0.004476308822631836
P0Y0_compair,25.0,0.0041201114654541016
P0Y0_compair,25.0,0.0046384334564208984
P0Y0_compair,37.5,0.004330873489379883
P0Y0_compair,37.5,0.004008293151855469
P0Y0_compair,25.0,0.0040018558502197266
P0Y0_compair,25.0,0.004105567932128906
P0Y0_compair,50.0,0.0046575069427490234
P0Y0_compair,100.0,0.004942178726196289
P0Y0_compair,25.0,0.004587411880493164
P0Y0_compair,25.0,0.0043697357177734375
P0Y0_compair,50.0,0.004630327224731445
P0Y0_compair,25.0,0.0046842098236083984
P0Y0_compair,50.0,0.004166603088378906
P0Y0_compair,25.0,0.004075050354003906
