Naam,CPU Percentage,timediff
compair,37.5,0.023624181747436523
compair,45.825,0.021257877349853516
compair,41.65,0.02112722396850586
compair,62.5,0.022016048431396484
compair,37.5,0.021280288696289062
compair,25.0,0.021912336349487305
compair,62.5,0.0219728946685791
compair,37.5,0.02149367332458496
compair,25.0,0.0209352970123291
compair,33.325,0.06236433982849121
compair,54.175,0.022730112075805664
compair,41.65,0.02205371856689453
compair,45.825,0.021242380142211914
compair,37.5,0.021752119064331055
compair,45.825,0.021256208419799805
compair,25.0,0.020243167877197266
compair,25.0,0.020811080932617188
compair,37.5,0.020923376083374023
compair,45.825,0.02078866958618164
compair,25.0,0.019845962524414062
friction,25.0,0.007589578628540039
friction,25.0,0.006491422653198242
friction,25.0,0.00678563117980957
friction,25.0,0.006407737731933594
friction,25.0,0.006261348724365234
friction,25.0,0.006213665008544922
friction,25.0,0.006415843963623047
friction,25.0,0.006880283355712891
friction,25.0,0.007092475891113281
friction,50.0,0.007559776306152344
friction,25.0,0.007622480392456055
friction,50.0,0.00725102424621582
friction,25.0,0.007134914398193359
friction,25.0,0.007001638412475586
friction,50.0,0.0074918270111083984
friction,12.5,0.006834745407104492
friction,25.0,0.006279706954956055
friction,25.0,0.006757497787475586
friction,12.5,0.006872415542602539
friction,37.5,0.007193803787231445
narendra4,33.325,0.02953481674194336
narendra4,35.0,0.027904510498046875
narendra4,35.0,0.02638077735900879
narendra4,31.25,0.02837657928466797
narendra4,41.65,0.027238130569458008
narendra4,33.325,0.028349876403808594
narendra4,25.0,0.028743982315063477
narendra4,33.325,0.029095172882080078
narendra4,25.0,0.027431726455688477
narendra4,31.25,0.027297019958496094
narendra4,25.0,0.02693462371826172
narendra4,39.575,0.03037238121032715
narendra4,31.25,0.03026723861694336
narendra4,43.325,0.029579877853393555
narendra4,37.5,0.028696775436401367
narendra4,25.0,0.02790212631225586
narendra4,35.0,0.027124881744384766
narendra4,25.0,0.027596235275268555
narendra4,43.75,0.029093503952026367
narendra4,39.575,0.028814315795898438
pt2,25.0,0.015206575393676758
pt2,25.0,0.015274286270141602
pt2,25.0,0.014542102813720703
pt2,37.5,0.015545845031738281
pt2,37.5,0.014365434646606445
pt2,25.0,0.013846635818481445
pt2,45.825,0.01428532600402832
pt2,25.0,0.013902664184570312
pt2,25.0,0.014877080917358398
pt2,37.5,0.016286849975585938
pt2,37.5,0.015552520751953125
pt2,37.5,0.015250205993652344
pt2,33.325,0.015590667724609375
pt2,25.0,0.01565074920654297
pt2,25.0,0.014850378036499023
pt2,58.325,0.016360044479370117
pt2,25.0,0.01432490348815918
pt2,25.0,0.014082670211791992
pt2,33.325,0.014668703079223633
pt2,25.0,0.013934135437011719
P0Y0_narendra4,25.0,0.0053424835205078125
P0Y0_narendra4,50.0,0.005845069885253906
P0Y0_narendra4,25.0,0.006030082702636719
P0Y0_narendra4,25.0,0.006007671356201172
P0Y0_narendra4,12.5,0.006138324737548828
P0Y0_narendra4,50.0,0.006106853485107422
P0Y0_narendra4,25.0,0.0061779022216796875
P0Y0_narendra4,62.5,0.006332874298095703
P0Y0_narendra4,37.5,0.006047725677490234
P0Y0_narendra4,25.0,0.00618433952331543
P0Y0_narendra4,75.0,0.0062291622161865234
P0Y0_narendra4,25.0,0.006310701370239258
P0Y0_narendra4,25.0,0.005883455276489258
P0Y0_narendra4,37.5,0.006072282791137695
P0Y0_narendra4,25.0,0.006090641021728516
P0Y0_narendra4,37.5,0.005985736846923828
P0Y0_narendra4,25.0,0.0060994625091552734
P0Y0_narendra4,25.0,0.006055593490600586
P0Y0_narendra4,25.0,0.006013631820678711
P0Y0_narendra4,25.0,0.005678415298461914
P0Y0_compair,25.0,0.004256725311279297
P0Y0_compair,50.0,0.004398822784423828
P0Y0_compair,25.0,0.004275083541870117
P0Y0_compair,25.0,0.004119873046875
P0Y0_compair,25.0,0.004452943801879883
P0Y0_compair,25.0,0.004553318023681641
P0Y0_compair,25.0,0.004046201705932617
P0Y0_compair,25.0,0.004106283187866211
P0Y0_compair,25.0,0.004452943801879883
P0Y0_compair,25.0,0.003942012786865234
P0Y0_compair,25.0,0.004118919372558594
P0Y0_compair,25.0,0.0039081573486328125
P0Y0_compair,25.0,0.004092693328857422
P0Y0_compair,25.0,0.004414081573486328
P0Y0_compair,37.5,0.004504203796386719
P0Y0_compair,50.0,0.0039517879486083984
P0Y0_compair,25.0,0.0039272308349609375
P0Y0_compair,25.0,0.003869295120239258
P0Y0_compair,50.0,0.004591226577758789
P0Y0_compair,12.5,0.004065990447998047
gradient,36.15,0.5236222743988037
gradient,50.05,0.5575695037841797
gradient,48.525,0.5672621726989746
gradient,47.575,0.5191779136657715
gradient,57.375,0.5405383110046387
gradient,51.85,0.5618171691894531
gradient,50.5,0.5140399932861328
gradient,46.075,0.5014851093292236
gradient,49.975,0.5096006393432617
gradient,47.225,0.5109407901763916
gradient,48.75,0.5309782028198242
gradient,55.975,0.5733146667480469
gradient,50.4,0.5182666778564453
gradient,49.125,0.5036132335662842
gradient,49.45,0.5092043876647949
gradient,98.7,0.7604992389678955
gradient,95.425,0.8239738941192627
gradient,87.15,0.7255945205688477
gradient,99.175,0.8831114768981934
