Naam,CPU Percentage,timediff
compair,33.325,0.02513265609741211
compair,33.325,0.018151044845581055
compair,45.825,0.01857733726501465
compair,37.5,0.020423412322998047
compair,50.0,0.02112412452697754
compair,45.825,0.021430253982543945
compair,33.325,0.02004694938659668
compair,25.0,0.019119977951049805
compair,25.0,0.02013111114501953
compair,36.325,0.05585432052612305
compair,25.0,0.019427061080932617
compair,33.325,0.02093791961669922
compair,25.0,0.019835233688354492
compair,25.0,0.019419431686401367
compair,25.0,0.01808953285217285
compair,33.325,0.01812744140625
compair,41.65,0.020061016082763672
compair,33.325,0.01873636245727539
compair,45.825,0.019503116607666016
compair,25.0,0.019713878631591797
compair,25.0,0.0064928531646728516
compair,25.0,0.007272243499755859
compair,25.0,0.00643610954284668
compair,25.0,0.006828784942626953
compair,25.0,0.007158041000366211
compair,25.0,0.006261587142944336
compair,12.5,0.006678104400634766
compair,25.0,0.006410837173461914
compair,25.0,0.005985736846923828
compair,25.0,0.006221294403076172
compair,25.0,0.007542610168457031
compair,25.0,0.006108760833740234
compair,25.0,0.0062563419342041016
compair,50.0,0.007213115692138672
compair,25.0,0.006293535232543945
compair,25.0,0.006948232650756836
compair,37.5,0.006731748580932617
compair,50.0,0.007811069488525391
compair,50.0,0.0072481632232666016
compair,25.0,0.007532596588134766
compair,33.325,0.028439044952392578
compair,33.325,0.027694225311279297
compair,33.325,0.025737285614013672
compair,39.575,0.028740644454956055
compair,33.325,0.028906583786010742
compair,33.325,0.02913665771484375
compair,25.0,0.028268814086914062
compair,33.325,0.028159379959106445
compair,31.25,0.02558732032775879
compair,35.0,0.026285171508789062
compair,31.25,0.02989792823791504
compair,35.0,0.028192996978759766
compair,25.0,0.02679896354675293
compair,33.325,0.02734518051147461
compair,25.0,0.027381181716918945
compair,33.325,0.025967836380004883
compair,37.5,0.02605271339416504
compair,25.0,0.026981115341186523
compair,54.15,0.02911067008972168
compair,25.0,0.027060985565185547
compair,37.5,0.014204025268554688
compair,37.5,0.01391148567199707
compair,25.0,0.013655900955200195
compair,37.5,0.014088153839111328
compair,25.0,0.01507425308227539
compair,25.0,0.013721942901611328
compair,33.325,0.013803243637084961
compair,25.0,0.015199899673461914
compair,37.5,0.014501094818115234
compair,45.825,0.01553654670715332
compair,37.5,0.015177726745605469
compair,25.0,0.014444112777709961
compair,25.0,0.014837026596069336
compair,25.0,0.014400720596313477
compair,33.325,0.013921737670898438
compair,37.5,0.01504826545715332
compair,37.5,0.01436924934387207
compair,33.325,0.014173507690429688
compair,37.5,0.014304637908935547
compair,54.175,0.01566934585571289
compair,25.0,0.005264759063720703
compair,41.675,0.006131172180175781
compair,25.0,0.005295515060424805
compair,12.5,0.0052487850189208984
compair,25.0,0.005333423614501953
compair,25.0,0.005082607269287109
compair,25.0,0.005246400833129883
compair,12.5,0.005185127258300781
compair,50.0,0.006323337554931641
compair,12.5,0.005578517913818359
compair,37.5,0.005713224411010742
compair,12.5,0.005844593048095703
compair,50.0,0.0058934688568115234
compair,50.0,0.006375789642333984
compair,25.0,0.005489349365234375
compair,25.0,0.005305290222167969
compair,25.0,0.005110740661621094
compair,25.0,0.005686521530151367
compair,25.0,0.005314350128173828
compair,12.5,0.005658149719238281
compair,12.5,0.0045833587646484375
compair,25.0,0.00447845458984375
compair,25.0,0.004064083099365234
compair,25.0,0.0039212703704833984
compair,75.0,0.0043141841888427734
compair,25.0,0.00426173210144043
compair,50.0,0.004119873046875
compair,25.0,0.0039005279541015625
compair,25.0,0.00392460823059082
compair,25.0,0.004218578338623047
compair,75.0,0.004515409469604492
compair,25.0,0.004027366638183594
compair,12.5,0.004224300384521484
compair,25.0,0.004137754440307617
compair,50.0,0.004792451858520508
compair,25.0,0.004536151885986328
compair,75.0,0.004335641860961914
compair,25.0,0.00432896614074707
compair,25.0,0.004668712615966797
compair,50.0,0.004096508026123047
compair,34.175,0.4984261989593506
compair,45.925,0.5001070499420166
compair,47.45,0.49472594261169434
compair,47.725,0.49840593338012695
compair,47.1,0.49689674377441406
compair,48.575,0.5199024677276611
compair,48.7,0.5382866859436035
compair,46.875,0.5238332748413086
compair,50.675,0.5123865604400635
compair,49.0,0.5076532363891602
compair,45.775,0.495802640914917
compair,48.3,0.5033419132232666
compair,46.725,0.5109245777130127
compair,47.4,0.5249719619750977
compair,43.625,0.5408191680908203
compair,48.475,0.5279154777526855
compair,46.025,0.5076417922973633
compair,50.225,0.5243508815765381
compair,46.15,0.49825024604797363
compair,45.575,0.5035488605499268
compair,60.375,3.3064234256744385
compair,59.7,3.277437448501587
compair,80.45,5.028468608856201
compair,61.7,3.2964022159576416
compair,59.5,3.2501375675201416
compair,61.05,3.2987289428710938
compair,58.5,3.2117483615875244
compair,55.925,3.074091672897339
compair,56.2,3.098604202270508
compair,82.4,4.964099168777466
compair,58.325,3.198925018310547
compair,83.75,5.1932525634765625
compair,57.55,3.098506450653076
compair,56.675,3.1003074645996094
compair,59.05,3.162440538406372
compair,58.625,3.196147918701172
compair,57.8,3.124727964401245
compair,60.075,3.1640472412109375
compair,57.6,3.087651014328003
compair,57.55,3.162052869796753
compair,33.675,0.4742004871368408
compair,32.075,0.4738328456878662
compair,35.95,0.4806051254272461
compair,32.925,0.474501371383667
compair,37.625,0.4774203300476074
compair,34.7,0.4740915298461914
compair,36.425,0.47722768783569336
compair,38.825,0.4813549518585205
compair,33.175,0.4783904552459717
compair,34.725,0.4778778553009033
compair,42.85,0.5259068012237549
compair,37.7,0.5323960781097412
compair,37.6,0.4922037124633789
compair,39.3,0.5190560817718506
compair,38.2,0.531496524810791
compair,36.35,0.4844205379486084
compair,37.725,0.5204999446868896
compair,37.875,0.5283563137054443
compair,34.375,0.48719072341918945
compair,37.6,0.5248575210571289
Totaal,"[22.9, 22.7, 24.3, 20.4]",4.552293586730957
