Naam,CPU Percentage,timediff
P0Y0_narendra4,50.0,0.01562190055847168
P0Y0_narendra4,25.0,0.006531953811645508
P0Y0_narendra4,25.0,0.015621423721313477
P0Y0_narendra4,25.0,0.01564788818359375
P0Y0_narendra4,25.0,0.015621423721313477
P0Y0_narendra4,50.0,0.01562047004699707
P0Y0_narendra4,50.0,0.015621423721313477
P0Y0_narendra4,50.0,0.015621423721313477
P0Y0_narendra4,50.0,0.01564788818359375
P0Y0_narendra4,25.0,0.015627384185791016
P0Y0_narendra4,25.0,0.015649080276489258
P0Y0_narendra4,25.0,0.015593290328979492
P0Y0_compair,25.0,0.015621662139892578
P0Y0_compair,25.0,0.015657424926757812
P0Y0_compair,25.0,0.015647411346435547
P0Y0_compair,50.0,0.015619754791259766
P0Y0_compair,50.0,0.01562190055847168
P0Y0_compair,75.0,0.015620231628417969
P0Y0_compair,50.0,0.015619754791259766
P0Y0_compair,50.0,0.015621662139892578
P0Y0_compair,75.0,0.015622615814208984
P0Y0_compair,75.0,0.015621423721313477
P0Y0_compair,100.0,0.015620231628417969
P0Y0_compair,50.0,0.00650477409362793
P0Y0_compair,50.0,0.01562643051147461
P0Y0_compair,75.0,0.015621423721313477
P0Y0_compair,75.0,0.01563858985900879
P0Y0_compair,75.0,0.015608787536621094
P0Y0_compair,75.0,0.015621423721313477
P0Y0_compair,25.0,0.015621662139892578
P0Y0_compair,50.0,0.01562047004699707
P0Y0_compair,50.0,0.01562643051147461
gradient,56.7,0.6328444480895996
gradient,76.3,0.6347157955169678
gradient,53.225,0.6171150207519531
gradient,54.85,0.6327621936798096
gradient,53.85,0.6014602184295654
gradient,54.325,0.6016175746917725
gradient,36.475,0.5703725814819336
gradient,26.425,0.5482809543609619
gradient,30.549999999999997,0.5547924041748047
gradient,26.4,0.5482749938964844
gradient,29.05,0.570488452911377
gradient,27.7,0.5704071521759033
gradient,27.075,0.5639173984527588
gradient,28.575,0.5547165870666504
gradient,36.475,0.5703573226928711
gradient,26.45,0.5326540470123291
gradient,27.2,0.5391621589660645
gradient,38.575,0.5859475135803223
gradient,25.025,0.5483052730560303
gradient,30.7,0.5547940731048584
FashionMNIST,25.0,0.37143945693969727
FashionMNIST,35.0,0.3857152462005615
FashionMNIST,27.35,0.36495280265808105
FashionMNIST,30.525000000000002,0.3665194511413574
FashionMNIST,37.0,0.38927292823791504
FashionMNIST,30.225,0.369887113571167
FashionMNIST,42.0,0.401064395904541
FashionMNIST,37.975,0.4166121482849121
FashionMNIST,42.275,0.4166734218597412
FashionMNIST,45.2,0.4165785312652588
FashionMNIST,34.375,0.3697957992553711
FashionMNIST,32.0,0.3855135440826416
FashionMNIST,41.95,0.4167189598083496
FashionMNIST,40.4,0.4166390895843506
FashionMNIST,45.65,0.4388144016265869
FashionMNIST,43.375,0.43231773376464844
FashionMNIST,44.425,0.4322059154510498
FashionMNIST,41.35,0.43877315521240234
FashionMNIST,26.099999999999998,0.363386869430542
FashionMNIST,36.7,0.40099477767944336
NumberMNIST,27.625,0.6016557216644287
NumberMNIST,44.525,0.7472269535064697
NumberMNIST,30.0,0.601672887802124
NumberMNIST,25.650000000000002,0.5860657691955566
NumberMNIST,29.375,0.617365837097168
NumberMNIST,27.675,0.5860350131988525
NumberMNIST,29.5,0.6122159957885742
NumberMNIST,28.75,0.620283842086792
NumberMNIST,28.05,0.6305480003356934
NumberMNIST,30.225,0.6184656620025635
NumberMNIST,26.25,0.5911743640899658
NumberMNIST,32.075,0.6204733848571777
NumberMNIST,27.3,0.5908088684082031
NumberMNIST,28.3,0.6111505031585693
NumberMNIST,30.55,0.6102726459503174
NumberMNIST,27.35,0.5895633697509766
NumberMNIST,31.4,0.619091272354126
NumberMNIST,26.925,0.6017475128173828
NumberMNIST,27.675,0.586026668548584
NumberMNIST,27.525,0.6044049263000488
catsVSdogs,25.0,0.08463692665100098
catsVSdogs,25.0,0.08464407920837402
catsVSdogs,25.0,0.10031604766845703
catsVSdogs,29.15,0.08464241027832031
catsVSdogs,62.5,0.1002511978149414
catsVSdogs,46.4,0.1002352237701416
catsVSdogs,45.0,0.08461332321166992
catsVSdogs,29.175,0.10027289390563965
catsVSdogs,25.0,0.09377551078796387
catsVSdogs,25.0,0.08467364311218262
catsVSdogs,30.0,0.0846395492553711
catsVSdogs,33.325,0.08458328247070312
catsVSdogs,30.0,0.08463144302368164
catsVSdogs,25.0,0.08470273017883301
catsVSdogs,30.0,0.08463811874389648
catsVSdogs,40.0,0.08461570739746094
catsVSdogs,28.6,0.10031795501708984
catsVSdogs,35.0,0.08461308479309082
catsVSdogs,39.300000000000004,0.1002352237701416
catsVSdogs,29.15,0.09372973442077637
Im Rec,51.725,5.629335403442383
Im Rec,48.475,5.544609308242798
Im Rec,49.95,5.44453501701355
Im Rec,78.825,6.274369716644287
Im Rec,100.0,7.394900560379028
Im Rec,95.9,6.555357456207275
Im Rec,71.85,5.76069188117981
Im Rec,85.675,5.845093727111816
Im Rec,86.325,5.726068735122681
Im Rec,91.825,6.070406198501587
Im Rec,98.85,6.408942222595215
Im Rec,98.025,6.327057361602783
Im Rec,97.77499999999999,6.398503303527832
Im Rec,97.775,7.336746692657471
Im Rec,99.75,7.130566358566284
Im Rec,99.375,6.642670154571533
Im Rec,99.9,6.612945795059204
Im Rec,97.3,6.475849628448486
Im Rec,84.85,5.916067123413086
Im Rec,78.5,5.864628791809082
Totaal,24.15,8.06488357782364
