Naam,CPU Percentage,timediff,virtual mem
compair,36.9,2.2509536743164062,"svmem(total=8476856320, available=1697382400, percent=80.0, used=6779473920, free=1697382400)"
compair,42.7,2.2599573135375977,"svmem(total=8476856320, available=1703526400, percent=79.9, used=6773329920, free=1703526400)"
friction,35.9,0.010933160781860352,"svmem(total=8476856320, available=1685561344, percent=80.1, used=6791294976, free=1685561344)"
friction,25.0,0.010972976684570312,"svmem(total=8476856320, available=1685491712, percent=80.1, used=6791364608, free=1685491712)"
narendra4,50.0,0.019992351531982422,"svmem(total=8476856320, available=1685127168, percent=80.1, used=6791729152, free=1685127168)"
narendra4,50.0,0.02193140983581543,"svmem(total=8476856320, available=1685127168, percent=80.1, used=6791729152, free=1685127168)"
pt2,50.0,0.024937152862548828,"svmem(total=8476856320, available=1685127168, percent=80.1, used=6791729152, free=1685127168)"
pt2,50.0,0.036861419677734375,"svmem(total=8476856320, available=1685114880, percent=80.1, used=6791741440, free=1685114880)"
P0Y0_narendra4,75.0,0.020979642868041992,"svmem(total=8476856320, available=1684856832, percent=80.1, used=6791999488, free=1684856832)"
P0Y0_narendra4,75.0,0.019911527633666992,"svmem(total=8476856320, available=1684856832, percent=80.1, used=6791999488, free=1684856832)"
P0Y0_compair,58.4,2.593029022216797,"svmem(total=8476856320, available=1666146304, percent=80.3, used=6810710016, free=1666146304)"
P0Y0_compair,41.5,2.1852009296417236,"svmem(total=8476856320, available=1549586432, percent=81.7, used=6927269888, free=1549586432)"
gradient,50.0,0.011972188949584961,"svmem(total=8476856320, available=1549545472, percent=81.7, used=6927310848, free=1549545472)"
gradient,50.0,0.011963605880737305,"svmem(total=8476856320, available=1549557760, percent=81.7, used=6927298560, free=1549557760)"
Totaal,0.0,9.941609382629395,"svmem(total=8476856320, available=1549549568, percent=81.7, used=6927306752, free=1549549568)"
