Naam,CPU Percentage,timediff,virtual mem
compair,38.9,2.2176928520202637,"svmem(total=8476856320, available=2570383360, percent=69.7, used=5906472960, free=2570383360)"
friction,35.7,2.171464204788208,"svmem(total=8476856320, available=2576777216, percent=69.6, used=5900079104, free=2576777216)"
narendra4,33.1,0.00997304916381836,"svmem(total=8476856320, available=2550968320, percent=69.9, used=5925888000, free=2550968320)"
pt2,25.0,0.011968851089477539,"svmem(total=8476856320, available=2550968320, percent=69.9, used=5925888000, free=2550968320)"
P0Y0_narendra4,50.0,0.01699376106262207,"svmem(total=8476856320, available=2550800384, percent=69.9, used=5926055936, free=2550800384)"
P0Y0_compair,25.0,0.01891016960144043,"svmem(total=8476856320, available=2550800384, percent=69.9, used=5926055936, free=2550800384)"
gradient,37.5,0.028921127319335938,"svmem(total=8476856320, available=2550730752, percent=69.9, used=5926125568, free=2550730752)"
Totaal,25.0,0.03988528251647949,"svmem(total=8476856320, available=2550730752, percent=69.9, used=5926125568, free=2550730752)"
