Naam,CPU Percentage,timediff,virtual mem
compair,69.675,2.939539909362793,"svmem(total=8476856320, available=2452725760, percent=71.1, used=6024130560, free=2452725760)"
compair,73.75,3.4980826377868652,"svmem(total=8476856320, available=2443100160, percent=71.2, used=6033756160, free=2443100160)"
friction,50.0,0.011967897415161133,"svmem(total=8476856320, available=2443091968, percent=71.2, used=6033764352, free=2443091968)"
friction,75.0,0.022939443588256836,"svmem(total=8476856320, available=2443091968, percent=71.2, used=6033764352, free=2443091968)"
narendra4,50.0,0.01994609832763672,"svmem(total=8476856320, available=2464047104, percent=70.9, used=6012809216, free=2464047104)"
narendra4,50.0,0.021942138671875,"svmem(total=8476856320, available=2463956992, percent=70.9, used=6012899328, free=2463956992)"
pt2,62.5,0.03490614891052246,"svmem(total=8476856320, available=2464149504, percent=70.9, used=6012706816, free=2464149504)"
pt2,75.0,0.041887521743774414,"svmem(total=8476856320, available=2464784384, percent=70.9, used=6012071936, free=2464784384)"
P0Y0_narendra4,50.0,0.02194070816040039,"svmem(total=8476856320, available=2464190464, percent=70.9, used=6012665856, free=2464190464)"
P0Y0_narendra4,50.0,0.02094435691833496,"svmem(total=8476856320, available=2464768000, percent=70.9, used=6012088320, free=2464768000)"
P0Y0_compair,66.8,2.9509334564208984,"svmem(total=8476856320, available=2445930496, percent=71.1, used=6030925824, free=2445930496)"
P0Y0_compair,68.675,2.9182145595550537,"svmem(total=8476856320, available=2459078656, percent=71.0, used=6017777664, free=2459078656)"
gradient,50.0,0.011964797973632812,"svmem(total=8476856320, available=2459049984, percent=71.0, used=6017806336, free=2459049984)"
gradient,50.0,0.011968374252319336,"svmem(total=8476856320, available=2459049984, percent=71.0, used=6017806336, free=2459049984)"
Totaal,60.2,8.12359619140625,"svmem(total=8476856320, available=2413432832, percent=71.5, used=6063423488, free=2413432832)"
