Naam,CPU Percentage,timediff,virtual mem
compair,24.9,2.086195230484009,"svmem(total=8476856320, available=1864241152, percent=78.0, used=6612615168, free=1864241152)"
compair,24.0,2.1045265197753906,"svmem(total=8476856320, available=1855320064, percent=78.1, used=6621536256, free=1855320064)"
friction,28.0,2.019373655319214,"svmem(total=8476856320, available=1789599744, percent=78.9, used=6687256576, free=1789599744)"
friction,7.8,2.020474672317505,"svmem(total=8476856320, available=1786507264, percent=78.9, used=6690349056, free=1786507264)"
narendra4,3.9,2.016029119491577,"svmem(total=8476856320, available=1789911040, percent=78.9, used=6686945280, free=1789911040)"
narendra4,5.0,2.0179367065429688,"svmem(total=8476856320, available=1874530304, percent=77.9, used=6602326016, free=1874530304)"
pt2,2.3,2.050220251083374,"svmem(total=8476856320, available=1877594112, percent=77.9, used=6599262208, free=1877594112)"
pt2,2.0,2.0340301990509033,"svmem(total=8476856320, available=1882542080, percent=77.8, used=6594314240, free=1882542080)"
P0Y0_narendra4,1.5,1.016707420349121,"svmem(total=8476856320, available=1883639808, percent=77.8, used=6593216512, free=1883639808)"
P0Y0_narendra4,5.0,1.0205886363983154,"svmem(total=8476856320, available=1884041216, percent=77.8, used=6592815104, free=1884041216)"
P0Y0_compair,3.1,4.0982582569122314,"svmem(total=8476856320, available=1885081600, percent=77.8, used=6591774720, free=1885081600)"
P0Y0_compair,12.1,4.104663372039795,"svmem(total=8476856320, available=1909702656, percent=77.5, used=6567153664, free=1909702656)"
gradient,10.9,1.0120561122894287,"svmem(total=8476856320, available=1909641216, percent=77.5, used=6567215104, free=1909641216)"
gradient,4.2,1.0114707946777344,"svmem(total=8476856320, available=1909637120, percent=77.5, used=6567219200, free=1909637120)"
Totaal,0.0,31.009027242660522,"svmem(total=8476856320, available=1909637120, percent=77.5, used=6567219200, free=1909637120)"
