Naam,CPU Percentage,timediff,virtual mem
compair,0.0,0.0009975433349609375,"svmem(total=8476856320, available=3082235904, percent=63.6, used=5394620416, free=3082235904)"
friction,0.0,0.0,"svmem(total=8476856320, available=3082092544, percent=63.6, used=5394763776, free=3082092544)"
narendra4,0.0,0.000997304916381836,"svmem(total=8476856320, available=3081928704, percent=63.6, used=5394927616, free=3081928704)"
pt2,0.0,0.000997304916381836,"svmem(total=8476856320, available=3081924608, percent=63.6, used=5394931712, free=3081924608)"
P0Y0_narendra4,0.0,0.0,"svmem(total=8476856320, available=3072266240, percent=63.8, used=5404590080, free=3072266240)"
P0Y0_compair,0.0,0.0009980201721191406,"svmem(total=8476856320, available=3072172032, percent=63.8, used=5404684288, free=3072172032)"
gradient,0.0,0.011967658996582031,"svmem(total=8476856320, available=3072094208, percent=63.8, used=5404762112, free=3072094208)"
Totaal,0.0,0.01595783233642578,"svmem(total=8476856320, available=3072094208, percent=63.8, used=5404762112, free=3072094208)"
