Naam,CPU Percentage,timediff,virtual mem
compair,26.9,0.41513824462890625,"svmem(total=8476856320, available=1758928896, percent=79.3, used=6717927424, free=1758928896)"
compair,0.0,0.006981611251831055,"svmem(total=8476856320, available=1758928896, percent=79.3, used=6717927424, free=1758928896)"
friction,25.0,0.0050008296966552734,"svmem(total=8476856320, available=1758916608, percent=79.3, used=6717939712, free=1758916608)"
friction,0.0,0.00397491455078125,"svmem(total=8476856320, available=1758916608, percent=79.3, used=6717939712, free=1758916608)"
narendra4,25.0,0.014970541000366211,"svmem(total=8476856320, available=1758875648, percent=79.3, used=6717980672, free=1758875648)"
narendra4,0.0,0.004976511001586914,"svmem(total=8476856320, available=1758875648, percent=79.3, used=6717980672, free=1758875648)"
pt2,50.0,0.004987478256225586,"svmem(total=8476856320, available=1758871552, percent=79.3, used=6717984768, free=1758871552)"
pt2,0.0,0.004985332489013672,"svmem(total=8476856320, available=1758859264, percent=79.3, used=6717997056, free=1758859264)"
P0Y0_narendra4,0.0,0.0050013065338134766,"svmem(total=8476856320, available=1758855168, percent=79.3, used=6718001152, free=1758855168)"
P0Y0_narendra4,25.0,0.005981922149658203,"svmem(total=8476856320, available=1758826496, percent=79.3, used=6718029824, free=1758826496)"
P0Y0_compair,0.0,0.006969451904296875,"svmem(total=8476856320, available=1758818304, percent=79.3, used=6718038016, free=1758818304)"
P0Y0_compair,33.3,0.0069904327392578125,"svmem(total=8476856320, available=1758818304, percent=79.3, used=6718038016, free=1758818304)"
gradient,0.0,0.012955188751220703,"svmem(total=8476856320, available=1758740480, percent=79.3, used=6718115840, free=1758740480)"
gradient,25.0,0.013978958129882812,"svmem(total=8476856320, available=1758724096, percent=79.3, used=6718132224, free=1758724096)"
