Naam,CPU Percentage,timediff,virtual mem
compair,52.4,2.5244669914245605,"svmem(total=8476856320, available=1870602240, percent=77.9, used=6606254080, free=1870602240)"
compair,44.1,2.3621714115142822,"svmem(total=8476856320, available=1870659584, percent=77.9, used=6606196736, free=1870659584)"
friction,15.3,0.033567190170288086,"svmem(total=8476856320, available=1850470400, percent=78.2, used=6626385920, free=1850470400)"
friction,25.0,0.021941661834716797,"svmem(total=8476856320, available=1848233984, percent=78.2, used=6628622336, free=1848233984)"
narendra4,25.0,0.020969629287719727,"svmem(total=8476856320, available=1848258560, percent=78.2, used=6628597760, free=1848258560)"
narendra4,25.0,0.01595759391784668,"svmem(total=8476856320, available=1848258560, percent=78.2, used=6628597760, free=1848258560)"
pt2,27.3,0.03991961479187012,"svmem(total=8476856320, available=1848258560, percent=78.2, used=6628597760, free=1848258560)"
pt2,27.3,0.04585003852844238,"svmem(total=8476856320, available=1848266752, percent=78.2, used=6628589568, free=1848266752)"
P0Y0_narendra4,16.7,0.016954898834228516,"svmem(total=8476856320, available=1848258560, percent=78.2, used=6628597760, free=1848258560)"
P0Y0_narendra4,25.0,0.01795172691345215,"svmem(total=8476856320, available=1848258560, percent=78.2, used=6628597760, free=1848258560)"
P0Y0_compair,0.0,2.2870702743530273,"svmem(total=8476856320, available=1848295424, percent=78.2, used=6628560896, free=1848295424)"
P0Y0_compair,0.0,2.2690162658691406,"svmem(total=8476856320, available=1846493184, percent=78.2, used=6630363136, free=1846493184)"
gradient,14.3,0.11179995536804199,"svmem(total=8476856320, available=1846484992, percent=78.2, used=6630371328, free=1846484992)"
gradient,50.0,0.011992216110229492,"svmem(total=8476856320, available=1846484992, percent=78.2, used=6630371328, free=1846484992)"
Totaal,0.0,11.44309401512146,"svmem(total=8476856320, available=1846484992, percent=78.2, used=6630371328, free=1846484992)"
